dataset: dp_pix_b8_eps0_1
dataset_root: data/dp/dp_pix_b8/eps0.1
device: mps
num_classes: 40
epoch 033/100 | train_loss=3.1081 train_acc=0.1875 | val_loss=3.0233 val_acc=0.1875 | test_loss=2.9947 test_acc=0.2250 test_top5_acc=0.6000
epoch 034/100 | train_loss=2.9906 train_acc=0.1333 | val_loss=2.8690 val_acc=0.2000 | test_loss=2.8060 test_acc=0.2875 test_top5_acc=0.6000
epoch 035/100 | train_loss=2.8816 train_acc=0.1625 | val_loss=2.7331 val_acc=0.2125 | test_loss=2.6382 test_acc=0.2875 test_top5_acc=0.6125
epoch 036/100 | train_loss=2.7003 train_acc=0.2292 | val_loss=2.6228 val_acc=0.1750 | test_loss=2.4607 test_acc=0.2125 test_top5_acc=0.7500
epoch 037/100 | train_loss=2.6618 train_acc=0.2375 | val_loss=2.5862 val_acc=0.2375 | test_loss=2.3585 test_acc=0.3000 test_top5_acc=0.7500
epoch 038/100 | train_loss=2.4588 train_acc=0.2583 | val_loss=2.5626 val_acc=0.2375 | test_loss=2.3401 test_acc=0.3625 test_top5_acc=0.7125
epoch 039/100 | train_loss=2.3677 train_acc=0.3167 | val_loss=2.5512 val_acc=0.2000 | test_loss=2.2328 test_acc=0.3625 test_top5_acc=0.7375
epoch 040/100 | train_loss=2.4336 train_acc=0.2625 | val_loss=2.4810 val_acc=0.2000 | test_loss=2.2484 test_acc=0.2875 test_top5_acc=0.7625
epoch 041/100 | train_loss=2.2387 train_acc=0.3583 | val_loss=2.4064 val_acc=0.2375 | test_loss=2.1890 test_acc=0.2875 test_top5_acc=0.7750
epoch 042/100 | train_loss=2.2539 train_acc=0.3083 | val_loss=2.4760 val_acc=0.2250 | test_loss=2.1283 test_acc=0.3000 test_top5_acc=0.8000
epoch 043/100 | train_loss=2.0627 train_acc=0.4167 | val_loss=2.4010 val_acc=0.2625 | test_loss=2.1513 test_acc=0.3250 test_top5_acc=0.7375
epoch 044/100 | train_loss=2.0865 train_acc=0.3625 | val_loss=2.2979 val_acc=0.2875 | test_loss=1.9906 test_acc=0.3375 test_top5_acc=0.7500
epoch 045/100 | train_loss=2.0646 train_acc=0.3833 | val_loss=2.3340 val_acc=0.2625 | test_loss=2.0273 test_acc=0.2875 test_top5_acc=0.8625
epoch 046/100 | train_loss=2.1749 train_acc=0.3375 | val_loss=2.4246 val_acc=0.2125 | test_loss=2.0086 test_acc=0.3000 test_top5_acc=0.8500
epoch 047/100 | train_loss=1.9448 train_acc=0.4000 | val_loss=2.2846 val_acc=0.3250 | test_loss=2.0474 test_acc=0.3500 test_top5_acc=0.7875
epoch 048/100 | train_loss=2.0185 train_acc=0.4000 | val_loss=2.2778 val_acc=0.2875 | test_loss=2.0263 test_acc=0.3375 test_top5_acc=0.8250
epoch 049/100 | train_loss=1.9188 train_acc=0.4083 | val_loss=2.2924 val_acc=0.2500 | test_loss=1.9265 test_acc=0.4000 test_top5_acc=0.8375
epoch 050/100 | train_loss=1.9117 train_acc=0.3958 | val_loss=2.3276 val_acc=0.2250 | test_loss=1.9340 test_acc=0.3625 test_top5_acc=0.8125
epoch 051/100 | train_loss=1.8795 train_acc=0.4375 | val_loss=2.2732 val_acc=0.2750 | test_loss=1.9346 test_acc=0.3500 test_top5_acc=0.8625
epoch 052/100 | train_loss=1.7845 train_acc=0.4708 | val_loss=2.2742 val_acc=0.3125 | test_loss=1.9361 test_acc=0.4500 test_top5_acc=0.8375
epoch 053/100 | train_loss=1.8266 train_acc=0.4625 | val_loss=2.2227 val_acc=0.3000 | test_loss=1.9677 test_acc=0.3500 test_top5_acc=0.8625
epoch 054/100 | train_loss=1.7375 train_acc=0.4083 | val_loss=2.1917 val_acc=0.3125 | test_loss=1.9644 test_acc=0.3875 test_top5_acc=0.8125
epoch 055/100 | train_loss=1.8066 train_acc=0.3958 | val_loss=2.2284 val_acc=0.2750 | test_loss=1.8511 test_acc=0.4250 test_top5_acc=0.8375
epoch 056/100 | train_loss=1.6870 train_acc=0.4542 | val_loss=2.3494 val_acc=0.2500 | test_loss=1.9626 test_acc=0.3875 test_top5_acc=0.7875
epoch 057/100 | train_loss=1.7278 train_acc=0.4667 | val_loss=2.2475 val_acc=0.2750 | test_loss=1.8994 test_acc=0.4375 test_top5_acc=0.8625
epoch 058/100 | train_loss=1.5602 train_acc=0.4792 | val_loss=2.3162 val_acc=0.2750 | test_loss=1.8907 test_acc=0.3750 test_top5_acc=0.7875
epoch 059/100 | train_loss=1.5188 train_acc=0.5208 | val_loss=2.3541 val_acc=0.3000 | test_loss=1.8459 test_acc=0.4250 test_top5_acc=0.8750
epoch 060/100 | train_loss=1.5121 train_acc=0.5458 | val_loss=2.2897 val_acc=0.3250 | test_loss=1.8790 test_acc=0.4375 test_top5_acc=0.8875
epoch 061/100 | train_loss=1.5449 train_acc=0.4667 | val_loss=2.3109 val_acc=0.3750 | test_loss=1.9482 test_acc=0.3750 test_top5_acc=0.8500
epoch 062/100 | train_loss=1.3840 train_acc=0.5208 | val_loss=2.3737 val_acc=0.2875 | test_loss=1.8555 test_acc=0.4375 test_top5_acc=0.8500
epoch 063/100 | train_loss=1.3541 train_acc=0.5750 | val_loss=2.5072 val_acc=0.3000 | test_loss=1.9965 test_acc=0.3500 test_top5_acc=0.7625
epoch 064/100 | train_loss=1.4647 train_acc=0.5542 | val_loss=2.3837 val_acc=0.3125 | test_loss=1.9158 test_acc=0.4250 test_top5_acc=0.7875
epoch 065/100 | train_loss=1.4083 train_acc=0.5500 | val_loss=2.4731 val_acc=0.3750 | test_loss=2.0418 test_acc=0.3875 test_top5_acc=0.7875
epoch 066/100 | train_loss=1.3289 train_acc=0.5667 | val_loss=2.3712 val_acc=0.3500 | test_loss=1.9834 test_acc=0.4250 test_top5_acc=0.8250
epoch 067/100 | train_loss=1.3705 train_acc=0.5458 | val_loss=2.2693 val_acc=0.3250 | test_loss=1.9061 test_acc=0.4125 test_top5_acc=0.8500
epoch 068/100 | train_loss=1.2654 train_acc=0.5792 | val_loss=2.3336 val_acc=0.2875 | test_loss=1.9163 test_acc=0.4375 test_top5_acc=0.8375
epoch 069/100 | train_loss=1.2761 train_acc=0.5958 | val_loss=2.3251 val_acc=0.2750 | test_loss=1.8887 test_acc=0.4375 test_top5_acc=0.8250
epoch 070/100 | train_loss=1.1685 train_acc=0.6250 | val_loss=2.3978 val_acc=0.3125 | test_loss=1.8703 test_acc=0.4625 test_top5_acc=0.8250
epoch 071/100 | train_loss=1.2153 train_acc=0.6292 | val_loss=2.4528 val_acc=0.3125 | test_loss=1.9196 test_acc=0.4125 test_top5_acc=0.8500
epoch 072/100 | train_loss=1.3197 train_acc=0.5750 | val_loss=2.5036 val_acc=0.2625 | test_loss=1.9346 test_acc=0.4250 test_top5_acc=0.8500
epoch 073/100 | train_loss=1.2490 train_acc=0.5792 | val_loss=2.4317 val_acc=0.3250 | test_loss=1.8830 test_acc=0.4500 test_top5_acc=0.8000
epoch 074/100 | train_loss=1.2132 train_acc=0.5958 | val_loss=2.3135 val_acc=0.3625 | test_loss=1.8201 test_acc=0.4875 test_top5_acc=0.8250
epoch 075/100 | train_loss=1.2250 train_acc=0.5875 | val_loss=2.3541 val_acc=0.3250 | test_loss=1.8833 test_acc=0.4625 test_top5_acc=0.8125
epoch 076/100 | train_loss=1.2798 train_acc=0.5458 | val_loss=2.4106 val_acc=0.3625 | test_loss=1.8441 test_acc=0.4625 test_top5_acc=0.8125
epoch 077/100 | train_loss=1.1370 train_acc=0.6083 | val_loss=2.4527 val_acc=0.3500 | test_loss=1.7985 test_acc=0.5125 test_top5_acc=0.7875
epoch 078/100 | train_loss=1.1624 train_acc=0.6042 | val_loss=2.4437 val_acc=0.3500 | test_loss=1.7348 test_acc=0.5125 test_top5_acc=0.8000
epoch 079/100 | train_loss=1.1406 train_acc=0.5917 | val_loss=2.2498 val_acc=0.2875 | test_loss=1.7012 test_acc=0.4875 test_top5_acc=0.8500
epoch 080/100 | train_loss=1.1059 train_acc=0.6125 | val_loss=2.2352 val_acc=0.3500 | test_loss=1.7442 test_acc=0.4750 test_top5_acc=0.8250
epoch 081/100 | train_loss=1.0755 train_acc=0.6167 | val_loss=2.2924 val_acc=0.3375 | test_loss=1.7385 test_acc=0.5250 test_top5_acc=0.8375
epoch 082/100 | train_loss=1.0500 train_acc=0.6583 | val_loss=2.2940 val_acc=0.3875 | test_loss=1.6864 test_acc=0.4500 test_top5_acc=0.8625
epoch 083/100 | train_loss=0.8639 train_acc=0.7083 | val_loss=2.4175 val_acc=0.3375 | test_loss=1.7472 test_acc=0.5000 test_top5_acc=0.8500
epoch 084/100 | train_loss=0.9925 train_acc=0.6542 | val_loss=2.3286 val_acc=0.4000 | test_loss=1.7229 test_acc=0.5375 test_top5_acc=0.8625
epoch 085/100 | train_loss=1.0917 train_acc=0.6375 | val_loss=2.3203 val_acc=0.3625 | test_loss=1.7460 test_acc=0.5125 test_top5_acc=0.8500
epoch 086/100 | train_loss=1.0142 train_acc=0.6625 | val_loss=2.2604 val_acc=0.3125 | test_loss=1.6734 test_acc=0.5125 test_top5_acc=0.8500
epoch 087/100 | train_loss=0.9502 train_acc=0.6583 | val_loss=2.2689 val_acc=0.3125 | test_loss=1.6628 test_acc=0.5000 test_top5_acc=0.8500
epoch 088/100 | train_loss=0.9828 train_acc=0.6750 | val_loss=2.2377 val_acc=0.3875 | test_loss=1.8128 test_acc=0.4875 test_top5_acc=0.8625
epoch 089/100 | train_loss=1.0152 train_acc=0.6458 | val_loss=2.5169 val_acc=0.4000 | test_loss=2.0421 test_acc=0.4375 test_top5_acc=0.8250
epoch 090/100 | train_loss=1.1072 train_acc=0.6208 | val_loss=2.4765 val_acc=0.4000 | test_loss=1.9458 test_acc=0.4375 test_top5_acc=0.8500
epoch 091/100 | train_loss=0.9886 train_acc=0.6542 | val_loss=2.4442 val_acc=0.3625 | test_loss=1.8429 test_acc=0.4750 test_top5_acc=0.8375
epoch 092/100 | train_loss=1.0315 train_acc=0.6833 | val_loss=2.1860 val_acc=0.4000 | test_loss=1.7894 test_acc=0.4750 test_top5_acc=0.8375
