epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689442,0.025,3.688736,0.0375,0.125,3.688638,0.0375,0.125
2,3.689488,0.041667,3.688264,0.025,0.15,3.688188,0.0375,0.125
3,3.687088,0.020833,3.687627,0.025,0.125,3.687581,0.0375,0.15
4,3.687075,0.020833,3.686869,0.025,0.1375,3.686834,0.0375,0.1375
5,3.686801,0.033333,3.686026,0.025,0.1625,3.685968,0.0375,0.175
6,3.684304,0.033333,3.685076,0.05,0.175,3.685007,0.0375,0.1875
7,3.684872,0.016667,3.684073,0.075,0.175,3.683987,0.05,0.1875
8,3.682957,0.05,3.682983,0.075,0.1875,3.682872,0.05,0.2
9,3.682162,0.041667,3.681705,0.075,0.1875,3.6816,0.0625,0.2125
10,3.683427,0.0375,3.680305,0.0875,0.2,3.680244,0.075,0.2
11,3.678893,0.0625,3.67874,0.0875,0.2375,3.678703,0.075,0.2375
12,3.6774,0.045833,3.676889,0.075,0.2375,3.676836,0.075,0.2375
13,3.67569,0.054167,3.674743,0.0625,0.225,3.674634,0.0625,0.25
14,3.674448,0.05,3.672171,0.0875,0.2125,3.672035,0.0875,0.25
15,3.670667,0.058333,3.669109,0.1125,0.2125,3.668899,0.1,0.2375
16,3.667037,0.066667,3.665278,0.1,0.2,3.664979,0.1,0.2375
17,3.662882,0.054167,3.660672,0.1,0.2125,3.660287,0.1,0.2
18,3.656622,0.05,3.654842,0.1,0.2125,3.654418,0.0875,0.1875
19,3.650567,0.0625,3.647475,0.1,0.2125,3.646949,0.0875,0.2125
20,3.643584,0.05,3.638223,0.1,0.25,3.637428,0.0875,0.225
21,3.634815,0.0625,3.626614,0.1,0.25,3.62538,0.0875,0.2125
22,3.614595,0.075,3.61096,0.1,0.2125,3.609338,0.0875,0.225
23,3.608577,0.0625,3.590307,0.1,0.2375,3.588619,0.0875,0.2125
24,3.580703,0.0625,3.563572,0.1,0.2375,3.562016,0.0875,0.2125
25,3.556519,0.075,3.52861,0.1,0.2625,3.527608,0.0875,0.2625
26,3.519158,0.083333,3.484016,0.1,0.2625,3.483197,0.0875,0.2625
27,3.477531,0.091667,3.425755,0.1125,0.2375,3.425393,0.1,0.2625
28,3.408287,0.095833,3.345167,0.1125,0.3375,3.344753,0.1125,0.3125
29,3.354576,0.070833,3.236478,0.1125,0.475,3.234246,0.125,0.475
30,3.224567,0.1375,3.09445,0.175,0.5375,3.091035,0.2,0.575
31,3.128751,0.179167,2.909127,0.2375,0.6625,2.90479,0.2375,0.65
32,2.953213,0.179167,2.68661,0.25,0.65,2.678388,0.3375,0.725
33,2.73202,0.258333,2.441888,0.3125,0.7125,2.417518,0.3875,0.7875
34,2.536711,0.233333,2.218542,0.4,0.725,2.150846,0.4875,0.8125
35,2.465554,0.229167,1.991853,0.4,0.8375,1.92021,0.45,0.8375
36,2.173646,0.354167,1.831143,0.5,0.9125,1.709278,0.5875,0.9
37,2.080226,0.333333,1.684227,0.5125,0.8875,1.57952,0.575,0.8625
38,1.867172,0.3875,1.600359,0.5375,0.9,1.506661,0.5625,0.875
39,1.740255,0.454167,1.463223,0.5375,0.8625,1.42052,0.6375,0.9
40,1.566517,0.516667,1.416272,0.525,0.9125,1.339262,0.675,0.9125
41,1.592881,0.504167,1.301329,0.575,0.9375,1.180314,0.6375,0.925
42,1.338695,0.5375,1.308072,0.6,0.9,1.197519,0.5875,0.925
43,1.261812,0.591667,1.253779,0.6625,0.9,1.205619,0.6375,0.9125
44,1.379398,0.520833,1.289277,0.65,0.95,1.12197,0.7625,0.95
45,1.378711,0.533333,1.14246,0.6875,0.925,1.163298,0.675,0.925
46,1.258158,0.616667,0.979053,0.725,0.9375,0.918061,0.7375,0.95
47,1.13458,0.658333,1.00785,0.65,0.925,0.952753,0.7,0.9625
48,1.034892,0.691667,0.96357,0.7,0.9375,0.951653,0.6875,0.9625
49,1.176647,0.645833,0.845859,0.7125,0.95,0.849226,0.7,0.975
50,1.008167,0.6875,0.862113,0.7125,0.975,0.828586,0.7375,0.975
51,1.076529,0.608333,0.900637,0.6625,0.925,0.791949,0.725,0.9875
