epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.699893,0.025,3.690964,0.025,0.1375,3.692123,0.025,0.125
2,3.698414,0.033333,3.690578,0.025,0.125,3.69155,0.025,0.125
3,3.692128,0.029167,3.690251,0.025,0.125,3.691033,0.025,0.1375
4,3.693071,0.029167,3.689957,0.025,0.125,3.69067,0.025,0.125
5,3.693979,0.033333,3.689747,0.025,0.125,3.690203,0.0375,0.125
6,3.687783,0.029167,3.689497,0.025,0.125,3.689822,0.0375,0.125
7,3.687821,0.033333,3.689188,0.025,0.1375,3.689663,0.025,0.1125
8,3.690686,0.029167,3.689173,0.0375,0.1375,3.689554,0.0125,0.125
9,3.685972,0.0375,3.689098,0.025,0.15,3.689394,0.025,0.125
10,3.697447,0.016667,3.689017,0.025,0.1375,3.689416,0.025,0.1375
11,3.687335,0.020833,3.688945,0.025,0.1125,3.689498,0.025,0.15
12,3.691752,0.020833,3.688856,0.025,0.1125,3.68945,0.025,0.15
13,3.687127,0.016667,3.688808,0.025,0.125,3.689381,0.025,0.125
14,3.697646,0.0375,3.688741,0.025,0.125,3.689354,0.025,0.125
15,3.690871,0.029167,3.68871,0.0375,0.125,3.689354,0.0375,0.125
16,3.687862,0.0125,3.688821,0.0125,0.125,3.689381,0.025,0.125
17,3.689135,0.029167,3.688866,0.025,0.125,3.689406,0.025,0.125
18,3.688586,0.0375,3.688682,0.025,0.125,3.689402,0.025,0.125
19,3.688167,0.0375,3.688649,0.025,0.125,3.689363,0.0125,0.1375
20,3.690107,0.025,3.688618,0.025,0.125,3.689344,0.025,0.125
21,3.69547,0.0125,3.688561,0.025,0.15,3.68943,0.025,0.125
22,3.69357,0.016667,3.688486,0.025,0.1125,3.689365,0.025,0.1125
23,3.686379,0.020833,3.688516,0.025,0.1125,3.689207,0.025,0.125
24,3.690664,0.016667,3.688511,0.025,0.1375,3.68913,0.0375,0.1375
25,3.688343,0.033333,3.688598,0.025,0.125,3.6892,0.025,0.125
26,3.68547,0.045833,3.688647,0.025,0.1375,3.689252,0.025,0.1125
