epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
73,1.107067,0.5875,0.732188,0.8125,0.9875,0.85162,0.7625,0.975
74,0.972955,0.666667,0.724209,0.8125,0.9875,0.895567,0.6875,0.975
75,0.970532,0.683333,0.722102,0.7625,0.975,0.86607,0.7375,0.975
76,1.066428,0.629167,0.749103,0.775,0.975,0.899087,0.7125,0.975
77,1.064587,0.620833,0.694035,0.8375,0.975,0.905551,0.7375,0.95
78,0.948457,0.65,0.652757,0.8375,0.9625,0.809469,0.7625,0.9875
79,0.794623,0.725,0.832066,0.6875,0.95,0.77834,0.8,0.9875
80,0.933161,0.695833,0.660881,0.825,0.9875,0.700894,0.775,0.9875
81,0.832471,0.704167,0.653002,0.8125,0.975,0.823348,0.775,0.95
82,0.98994,0.654167,0.744001,0.75,0.9375,0.865102,0.7125,0.9875
83,0.760906,0.733333,0.677538,0.85,0.9375,0.837842,0.75,0.9875
84,0.855091,0.683333,0.652773,0.85,0.975,0.848265,0.7625,0.9875
85,1.01762,0.641667,0.641564,0.7875,0.95,0.692672,0.85,0.9875
86,0.884807,0.7125,0.743809,0.7875,0.9375,0.748113,0.8375,0.9875
87,0.899615,0.704167,0.744185,0.775,0.975,0.881072,0.7125,0.9875
88,0.897343,0.675,0.65486,0.85,0.975,0.800617,0.775,0.9625
89,0.878661,0.7,0.628404,0.825,0.975,0.697236,0.75,0.975
90,0.883324,0.658333,0.648913,0.8125,0.975,0.686835,0.8,0.9875
91,0.750603,0.7625,0.642389,0.8375,0.975,0.67951,0.825,1.0
92,0.791808,0.708333,0.589121,0.775,0.9875,0.640336,0.8125,1.0
93,0.860631,0.691667,0.577237,0.825,1.0,0.624141,0.775,1.0
94,0.818062,0.6875,0.573798,0.8375,0.975,0.715975,0.725,0.9875
95,0.81441,0.708333,0.628003,0.8125,0.9625,0.75342,0.7875,0.975
96,0.814476,0.708333,0.579909,0.85,0.975,0.682892,0.8,0.975
97,0.87523,0.679167,0.546263,0.8375,0.9875,0.645597,0.85,0.975
98,0.841658,0.720833,0.586169,0.8125,0.9875,0.670675,0.8375,0.9875
99,0.741687,0.741667,0.583221,0.8375,0.9875,0.65931,0.8125,1.0
100,0.824413,0.6875,0.544028,0.8625,0.975,0.660977,0.7625,0.9875
