epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
79,0.798637,0.729167,0.624913,0.8375,0.9375,0.774411,0.775,0.975
80,0.649791,0.783333,0.580373,0.85,0.95,0.68366,0.825,0.975
81,0.682466,0.7625,0.580067,0.825,0.95,0.644125,0.825,0.975
82,0.748824,0.75,0.573309,0.825,0.975,0.595773,0.85,0.9875
83,0.658012,0.795833,0.636821,0.775,0.9625,0.649855,0.8375,1.0
84,0.675165,0.7625,0.636869,0.7875,0.975,0.705417,0.825,0.975
85,0.724891,0.741667,0.566516,0.85,0.9625,0.695125,0.825,0.9625
86,0.771395,0.7,0.563115,0.8125,0.9625,0.705204,0.8125,0.975
87,0.671268,0.758333,0.555635,0.8125,0.975,0.717922,0.8125,0.975
88,0.734359,0.745833,0.626231,0.7625,0.9625,0.720823,0.825,0.975
89,0.694776,0.75,0.687483,0.775,0.95,0.812262,0.8125,0.9625
90,0.773025,0.754167,0.596719,0.8125,0.95,0.710161,0.8125,0.9625
91,0.653755,0.779167,0.633107,0.7875,0.975,0.688772,0.775,0.975
92,0.740357,0.733333,0.564431,0.8,0.975,0.610294,0.8375,0.975
93,0.729613,0.7375,0.655497,0.8125,0.9625,0.696835,0.85,0.9875
94,0.667866,0.754167,0.560281,0.8125,0.9625,0.626698,0.85,0.9875
95,0.694785,0.7625,0.569933,0.8375,0.9625,0.622522,0.8375,0.9875
96,0.650386,0.766667,0.585082,0.8,0.9625,0.663856,0.825,0.975
97,0.753503,0.775,0.581334,0.7875,0.9625,0.656456,0.85,0.9875
98,0.55222,0.808333,0.550022,0.8625,0.95,0.594028,0.8875,0.9875
99,0.541863,0.808333,0.566253,0.8375,0.95,0.602731,0.875,0.975
100,0.626806,0.758333,0.482812,0.85,0.9625,0.587293,0.8875,0.9875
