epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689711,0.020833,3.688493,0.025,0.125,3.688305,0.025,0.1375
2,3.689485,0.041667,3.687989,0.025,0.1375,3.687835,0.0375,0.1375
3,3.686754,0.033333,3.687286,0.0125,0.1375,3.687213,0.0375,0.15
4,3.686805,0.016667,3.686457,0.025,0.175,3.686461,0.0375,0.1625
5,3.686548,0.0375,3.685578,0.0375,0.175,3.685577,0.0375,0.1875
6,3.683914,0.041667,3.684603,0.05,0.1875,3.684573,0.05,0.2125
7,3.684709,0.020833,3.683575,0.0625,0.1875,3.683535,0.0625,0.2125
8,3.682572,0.041667,3.682462,0.0625,0.2,3.682404,0.0625,0.225
9,3.681895,0.045833,3.681173,0.075,0.1875,3.681137,0.0625,0.2125
10,3.682958,0.0375,3.679766,0.075,0.2125,3.679754,0.0625,0.2
11,3.67863,0.058333,3.678183,0.1,0.2125,3.678199,0.075,0.2125
12,3.677039,0.045833,3.676316,0.075,0.225,3.676373,0.05,0.225
13,3.675391,0.058333,3.674163,0.075,0.2125,3.674289,0.0625,0.2125
14,3.674546,0.0375,3.671621,0.0875,0.2,3.671827,0.075,0.1875
15,3.670535,0.0625,3.668587,0.0875,0.1875,3.668837,0.075,0.2
16,3.667121,0.066667,3.664796,0.1,0.2125,3.665108,0.0875,0.2125
17,3.662708,0.0625,3.660271,0.1,0.2375,3.660649,0.0875,0.225
18,3.656894,0.05,3.65462,0.1,0.2625,3.655049,0.0875,0.2375
19,3.65102,0.0625,3.647474,0.1,0.25,3.647961,0.1,0.2375
20,3.644021,0.041667,3.638512,0.1,0.275,3.639028,0.1,0.225
21,3.635468,0.066667,3.627059,0.1,0.25,3.627847,0.0875,0.2
22,3.617508,0.083333,3.611715,0.1,0.2375,3.612813,0.0875,0.2
23,3.610775,0.058333,3.591789,0.1,0.2375,3.593276,0.0875,0.225
24,3.583719,0.0625,3.566807,0.1,0.225,3.568628,0.0875,0.2375
25,3.559433,0.070833,3.533975,0.1,0.225,3.536688,0.0875,0.2375
26,3.525154,0.079167,3.49158,0.1125,0.2125,3.495062,0.1,0.225
27,3.485049,0.083333,3.435844,0.1125,0.2375,3.440632,0.125,0.2375
28,3.42113,0.1,3.358467,0.1125,0.3375,3.36502,0.125,0.3
29,3.370361,0.075,3.254997,0.1375,0.5,3.261434,0.125,0.475
30,3.249418,0.141667,3.121682,0.1625,0.5125,3.128304,0.2125,0.5375
31,3.148727,0.154167,2.947249,0.1875,0.6,2.951272,0.2375,0.6625
32,2.995757,0.170833,2.732993,0.25,0.65,2.730865,0.3125,0.6625
33,2.770609,0.241667,2.489668,0.3,0.675,2.474567,0.3625,0.7375
34,2.572832,0.216667,2.2522,0.3875,0.725,2.202736,0.5,0.7875
35,2.476622,0.266667,2.005888,0.475,0.7875,1.957511,0.4375,0.8125
36,2.20472,0.304167,1.88641,0.45,0.875,1.788414,0.525,0.875
37,2.159419,0.316667,1.720571,0.5375,0.8625,1.64073,0.5375,0.8625
38,1.927471,0.354167,1.62896,0.5,0.875,1.584863,0.5375,0.8625
39,1.78514,0.441667,1.540907,0.55,0.8875,1.506026,0.5875,0.9
40,1.65098,0.466667,1.504013,0.525,0.9375,1.444386,0.6,0.9
41,1.665167,0.495833,1.296376,0.5875,0.925,1.223696,0.6875,0.9375
42,1.39121,0.554167,1.245782,0.65,0.9375,1.263092,0.6625,0.9125
43,1.44357,0.545833,1.26103,0.6375,0.925,1.160223,0.7125,0.95
44,1.254355,0.583333,1.209521,0.6,0.95,1.083923,0.6875,0.95
45,1.32029,0.5375,1.117987,0.625,0.95,1.083692,0.675,0.9625
46,1.248584,0.6125,1.137327,0.6625,0.9,1.083988,0.6875,0.975
47,1.343117,0.6125,1.106216,0.65,0.925,0.943572,0.7125,0.9625
48,1.300428,0.616667,1.02406,0.7375,0.95,0.97847,0.7125,0.9625
49,1.172639,0.641667,0.966548,0.725,0.9375,0.962167,0.7625,0.95
50,1.109692,0.620833,1.05016,0.65,0.9375,0.970069,0.6875,0.9625
51,1.028324,0.645833,0.930064,0.6875,0.9625,0.930745,0.7625,0.9625
52,1.010671,0.633333,0.895296,0.7125,0.9625,0.805657,0.7625,0.9625
53,1.012097,0.6375,0.860156,0.7375,0.9375,0.779045,0.8,0.9875
