epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
42,1.340444,0.566667,1.267556,0.65,0.9375,1.217357,0.6375,0.9625
43,1.495023,0.533333,1.203234,0.6875,0.9125,1.086612,0.6625,0.9875
44,1.385364,0.520833,1.309443,0.5875,0.9375,1.128624,0.675,0.9875
45,1.338633,0.525,1.164351,0.65,0.95,1.117809,0.65,0.9625
46,1.254465,0.595833,1.079371,0.6875,0.9125,0.98112,0.7,0.9625
47,1.27333,0.591667,1.073473,0.675,0.925,0.966055,0.725,0.9375
48,1.334707,0.591667,0.940224,0.6875,0.9375,0.904105,0.75,0.95
49,1.178397,0.6375,0.958202,0.7875,0.925,0.906999,0.725,0.95
50,1.073739,0.654167,0.965346,0.75,0.95,0.946077,0.7375,0.9625
51,0.927775,0.691667,0.936413,0.75,0.95,0.880813,0.75,0.9625
52,0.933765,0.6625,0.830366,0.75,0.9625,0.763293,0.8125,0.975
53,1.020657,0.7,0.80305,0.7375,0.95,0.754835,0.8375,0.9875
54,0.917701,0.65,0.9149,0.7,0.95,0.839042,0.7125,0.975
55,1.083369,0.641667,0.889134,0.75,0.95,0.896674,0.75,0.975
56,0.959905,0.7,0.808848,0.75,0.975,0.839253,0.7625,0.9625
57,0.877898,0.691667,0.828278,0.75,0.9625,0.766999,0.8,0.9625
58,0.935851,0.683333,0.786945,0.7375,0.9625,0.800428,0.7625,0.975
59,0.752596,0.775,0.697986,0.775,0.975,0.820253,0.8,0.975
60,0.99701,0.633333,0.78833,0.7625,0.9625,0.857036,0.7625,0.975
61,0.972822,0.666667,0.802374,0.75,0.975,0.81256,0.7875,0.975
62,0.795559,0.708333,0.805634,0.725,0.95,0.881754,0.75,0.9625
63,0.816921,0.7,0.754602,0.775,0.975,0.809895,0.775,0.975
64,0.817984,0.7,0.743013,0.7375,0.975,0.754352,0.775,0.975
65,0.889134,0.675,0.641461,0.775,0.975,0.670199,0.8375,0.9875
66,0.82391,0.704167,0.600861,0.775,0.975,0.726587,0.8,0.9875
67,0.717425,0.733333,0.578354,0.85,0.975,0.715305,0.775,0.9875
68,0.708351,0.716667,0.568359,0.875,0.975,0.799645,0.7875,0.9875
69,0.657957,0.795833,0.63449,0.7625,0.9875,0.716621,0.7875,0.9875
70,0.704185,0.758333,0.610612,0.8,0.975,0.713663,0.8,0.9875
71,0.678209,0.766667,0.769922,0.7375,0.9625,0.805772,0.775,0.9875
72,0.736627,0.745833,0.58186,0.8125,0.9625,0.646285,0.8375,1.0
73,0.726979,0.741667,0.516508,0.8,0.9875,0.541183,0.8,1.0
74,0.686537,0.7625,0.535577,0.8625,0.9875,0.567004,0.825,0.975
75,0.793576,0.704167,0.546711,0.8,0.975,0.661409,0.825,0.975
76,0.600533,0.7875,0.602029,0.8125,0.975,0.700263,0.8125,0.9625
77,0.698518,0.766667,0.604079,0.8375,0.975,0.68758,0.8,0.9875
78,0.780551,0.7125,0.577879,0.8625,0.9625,0.641785,0.8125,0.9875
79,0.667399,0.766667,0.584899,0.8,0.9875,0.701985,0.825,0.975
80,0.635122,0.766667,0.548388,0.8125,0.9875,0.691876,0.8125,0.9625
81,0.601759,0.7875,0.494831,0.85,0.975,0.586349,0.8375,0.975
82,0.690895,0.779167,0.529889,0.8,0.975,0.630008,0.825,0.975
83,0.63205,0.7625,0.598063,0.8125,0.9625,0.706274,0.8375,0.9875
84,0.842178,0.729167,0.516092,0.8375,0.9875,0.64105,0.8,0.9625
85,0.707011,0.75,0.491189,0.8625,0.9875,0.592899,0.825,0.975
86,0.692032,0.745833,0.530005,0.8375,0.9875,0.534365,0.8375,0.9875
87,0.619042,0.779167,0.517241,0.825,0.975,0.524223,0.8875,0.9875
88,0.629378,0.7875,0.487354,0.8875,0.9875,0.55304,0.8625,0.9875
89,0.604053,0.7625,0.540042,0.8375,0.975,0.631264,0.775,0.9875
90,0.613652,0.779167,0.543687,0.8,0.975,0.688509,0.825,0.9875
91,0.495888,0.829167,0.531897,0.8125,0.975,0.618972,0.8375,0.9875
92,0.666961,0.754167,0.507904,0.8,0.975,0.62026,0.85,0.975
93,0.501514,0.820833,0.545568,0.85,0.975,0.722121,0.8125,0.9875
94,0.705832,0.745833,0.498411,0.8625,0.975,0.586806,0.8375,0.975
95,0.605369,0.758333,0.54238,0.8625,0.975,0.611648,0.875,0.9625
96,0.564181,0.795833,0.489343,0.8625,0.975,0.578092,0.875,0.9625
97,0.572133,0.825,0.49619,0.825,0.975,0.63371,0.8375,0.975
98,0.675025,0.791667,0.527171,0.825,0.9625,0.660596,0.8375,0.975
99,0.484849,0.820833,0.562561,0.8375,0.9625,0.685342,0.825,0.9875
100,0.553081,0.816667,0.559647,0.8125,0.9625,0.67745,0.8375,0.975
