epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689577,0.020833,3.688631,0.025,0.15,3.688147,0.0375,0.125
2,3.689431,0.029167,3.688151,0.025,0.15,3.687705,0.0375,0.125
3,3.686884,0.029167,3.687527,0.025,0.15,3.687127,0.05,0.1375
4,3.686818,0.020833,3.686828,0.025,0.1625,3.686454,0.05,0.15
5,3.68676,0.045833,3.686093,0.0625,0.175,3.685671,0.0625,0.175
6,3.683547,0.0375,3.68529,0.05,0.1875,3.684793,0.075,0.175
7,3.684754,0.033333,3.6844,0.075,0.1875,3.683813,0.075,0.2
8,3.682795,0.045833,3.683382,0.0875,0.2,3.682763,0.075,0.2
9,3.681943,0.054167,3.682144,0.0875,0.1875,3.681572,0.0625,0.2
10,3.683127,0.041667,3.680831,0.0875,0.1875,3.680328,0.05,0.2
11,3.679176,0.05,3.679372,0.1,0.225,3.678911,0.0625,0.225
12,3.677521,0.05,3.677647,0.075,0.225,3.677205,0.0625,0.2375
13,3.675546,0.0625,3.675648,0.0625,0.2125,3.675272,0.0625,0.2375
14,3.674718,0.041667,3.673232,0.075,0.2375,3.672979,0.05,0.2375
15,3.670536,0.05,3.670315,0.075,0.2125,3.670218,0.075,0.2375
16,3.667879,0.05,3.6667,0.0875,0.2125,3.666798,0.075,0.2125
17,3.663527,0.0625,3.662457,0.0875,0.2,3.662777,0.0625,0.1875
18,3.656238,0.041667,3.657115,0.0875,0.2125,3.657644,0.075,0.2125
19,3.653105,0.066667,3.65042,0.0875,0.2125,3.65122,0.075,0.2125
20,3.64537,0.045833,3.642042,0.0875,0.2,3.643122,0.075,0.2125
21,3.635073,0.058333,3.63158,0.0875,0.2375,3.632842,0.075,0.1875
22,3.620224,0.070833,3.617855,0.0875,0.225,3.61938,0.075,0.1875
23,3.614973,0.058333,3.599978,0.0875,0.2,3.601893,0.075,0.175
24,3.5878,0.066667,3.577402,0.0875,0.2,3.579903,0.075,0.1875
25,3.566245,0.0625,3.547462,0.0875,0.1875,3.552026,0.075,0.1875
26,3.536169,0.070833,3.508691,0.0875,0.2375,3.515809,0.075,0.2625
27,3.498196,0.083333,3.458047,0.0875,0.25,3.468298,0.075,0.25
28,3.435497,0.091667,3.388155,0.1,0.2875,3.402219,0.0875,0.3
29,3.38738,0.0875,3.29583,0.125,0.45,3.311866,0.1125,0.45
30,3.275337,0.1375,3.175611,0.1375,0.5125,3.197917,0.175,0.475
31,3.173656,0.141667,3.019913,0.2125,0.55,3.047869,0.2125,0.575
32,3.046628,0.154167,2.830372,0.2625,0.5875,2.865852,0.225,0.6125
33,2.849786,0.2375,2.62383,0.3125,0.6375,2.659225,0.275,0.625
34,2.677268,0.195833,2.428935,0.3625,0.6875,2.469899,0.3,0.7
35,2.600281,0.2,2.22915,0.3875,0.7,2.283681,0.3375,0.7125
36,2.366686,0.295833,2.122709,0.3625,0.8,2.163296,0.375,0.775
37,2.313391,0.258333,2.014928,0.4375,0.825,2.088283,0.375,0.8125
38,2.127654,0.3125,1.904671,0.45,0.775,2.013619,0.4,0.7875
39,1.967077,0.375,1.849009,0.4125,0.7875,1.984356,0.3625,0.8
40,1.972129,0.370833,1.718542,0.45,0.8875,1.911661,0.425,0.8125
41,1.834632,0.383333,1.72061,0.475,0.875,1.897203,0.4375,0.825
42,1.631976,0.491667,1.706227,0.4125,0.8875,1.889634,0.425,0.825
43,1.616954,0.4875,1.54933,0.525,0.9125,1.732647,0.525,0.8125
44,1.601981,0.4875,1.619822,0.525,0.8625,1.739825,0.4875,0.85
45,1.595737,0.504167,1.633231,0.4625,0.9125,1.672982,0.5375,0.875
46,1.565288,0.533333,1.572381,0.55,0.8625,1.650429,0.5,0.8375
47,1.49593,0.508333,1.586311,0.525,0.875,1.666929,0.5,0.875
48,1.449489,0.554167,1.454924,0.5375,0.925,1.558199,0.525,0.875
49,1.481786,0.533333,1.387144,0.55,0.95,1.486396,0.6,0.9
50,1.435897,0.533333,1.412077,0.575,0.9,1.543908,0.5375,0.8625
51,1.301046,0.5625,1.392347,0.5625,0.8875,1.498832,0.5,0.8875
52,1.458463,0.558333,1.531254,0.525,0.8875,1.568271,0.525,0.9
53,1.320875,0.5875,1.51923,0.5375,0.925,1.612627,0.55,0.9
54,1.224806,0.6,1.429191,0.55,0.9,1.544187,0.5125,0.8875
55,1.221995,0.5875,1.300489,0.575,0.9375,1.554611,0.5375,0.9
56,1.313574,0.566667,1.331569,0.6,0.9375,1.55862,0.5875,0.8875
57,1.008528,0.65,1.374899,0.5125,0.9625,1.64464,0.525,0.8875
58,1.190091,0.616667,1.254626,0.5625,0.95,1.531017,0.5875,0.9125
59,1.159971,0.575,1.325205,0.575,0.95,1.486975,0.55,0.9125
60,1.124334,0.616667,1.439478,0.525,0.925,1.586255,0.4875,0.9125
61,1.205891,0.566667,1.35879,0.5375,0.9375,1.537525,0.525,0.9375
62,1.015384,0.670833,1.277869,0.5375,0.9,1.56482,0.5,0.925
63,0.985061,0.666667,1.362947,0.5375,0.8875,1.619658,0.525,0.9
64,1.025799,0.633333,1.365809,0.5125,0.925,1.62284,0.5125,0.925
65,1.008466,0.65,1.297619,0.5875,0.9375,1.482751,0.575,0.9375
66,1.105099,0.641667,1.355717,0.5875,0.9125,1.462768,0.55,0.9375
67,1.120485,0.641667,1.338837,0.5875,0.9125,1.451006,0.55,0.925
68,1.120575,0.633333,1.315275,0.6375,0.9375,1.464909,0.5375,0.9125
69,1.141704,0.658333,1.289558,0.6125,0.925,1.495455,0.5375,0.9
70,0.991605,0.6625,1.228287,0.6,0.925,1.463833,0.525,0.925
71,1.081014,0.641667,1.316428,0.5625,0.9125,1.497184,0.525,0.9375
72,1.068955,0.633333,1.427312,0.5375,0.9125,1.550277,0.55,0.925
73,1.066638,0.6375,1.408162,0.5375,0.9125,1.524426,0.6,0.925
74,1.052226,0.625,1.368339,0.55,0.9125,1.478624,0.5875,0.925
75,0.969223,0.691667,1.330485,0.55,0.9375,1.431869,0.6125,0.9125
76,0.984223,0.65,1.340617,0.5125,0.95,1.410418,0.6,0.925
77,0.964959,0.654167,1.284749,0.575,0.9375,1.428967,0.6125,0.925
78,0.921094,0.691667,1.252388,0.6,0.925,1.397058,0.6,0.925
79,0.940222,0.670833,1.256547,0.6625,0.9375,1.339898,0.6125,0.9375
80,0.886892,0.720833,1.174365,0.675,0.95,1.32672,0.575,0.9375
81,0.787176,0.745833,1.177265,0.6375,0.95,1.391753,0.625,0.9625
82,0.833881,0.75,1.233628,0.6,0.9625,1.524405,0.6,0.95
83,0.808746,0.733333,1.339804,0.5875,0.95,1.628344,0.575,0.9375
84,0.847335,0.695833,1.378643,0.575,0.95,1.570346,0.6,0.9
85,0.818445,0.7375,1.337344,0.5875,0.95,1.526397,0.5625,0.95
86,0.82424,0.716667,1.241077,0.625,0.95,1.476046,0.575,0.9625
87,0.823805,0.729167,1.291144,0.625,0.9125,1.520321,0.6,0.95
88,0.762774,0.720833,1.253124,0.6,0.9,1.501406,0.6125,0.9125
89,0.893212,0.704167,1.169933,0.6125,0.95,1.395693,0.6,0.95
90,0.789158,0.741667,1.340912,0.5875,0.9125,1.452402,0.575,0.9375
91,0.788976,0.725,1.386504,0.6125,0.925,1.476409,0.575,0.9375
92,0.717471,0.754167,1.25983,0.6375,0.9375,1.465474,0.575,0.925
93,0.829032,0.716667,1.273499,0.6375,0.9625,1.480668,0.6,0.9375
94,0.966589,0.679167,1.331996,0.575,0.9375,1.530764,0.5875,0.925
