epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
30,2.961752,0.195833,2.676545,0.325,0.7125,2.67376,0.3125,0.8
31,2.723203,0.2125,2.401379,0.3375,0.7875,2.373889,0.3625,0.8875
32,2.549229,0.245833,2.118963,0.4125,0.875,2.072053,0.4375,0.875
33,2.255508,0.308333,1.876447,0.45,0.8625,1.823798,0.5375,0.9
34,2.191323,0.279167,1.784188,0.4625,0.875,1.734603,0.5625,0.8875
35,2.148982,0.3375,1.742268,0.45,0.8875,1.669408,0.5875,0.8875
36,2.036629,0.3625,1.699944,0.4875,0.9,1.584378,0.5625,0.9
37,2.035851,0.370833,1.560539,0.5875,0.8375,1.484735,0.575,0.8875
38,1.91904,0.420833,1.449896,0.6,0.875,1.387716,0.6625,0.9125
39,1.763136,0.4375,1.403944,0.5875,0.9,1.320659,0.625,0.9375
40,1.696004,0.454167,1.445581,0.6,0.8875,1.396114,0.65,0.9125
41,1.509894,0.483333,1.269732,0.65,0.9375,1.112569,0.7375,0.9625
42,1.394467,0.558333,1.213395,0.6375,0.925,1.130369,0.7375,0.9625
43,1.243585,0.591667,1.185262,0.65,0.925,1.023908,0.7375,0.975
44,1.30048,0.545833,1.077268,0.6375,0.95,0.934784,0.725,0.9875
45,1.182531,0.575,0.964439,0.8,0.975,0.811577,0.8125,0.9875
46,1.297479,0.570833,1.163881,0.65,0.9375,0.962982,0.75,0.9625
47,1.240232,0.6,1.118304,0.625,0.9375,0.992731,0.7375,0.95
48,1.23923,0.579167,1.012295,0.7,0.975,0.951759,0.75,0.95
49,1.33153,0.5625,0.943719,0.7125,0.975,0.85569,0.75,0.9875
50,1.230058,0.583333,0.936722,0.75,0.975,0.804308,0.825,0.9875
51,1.120723,0.616667,0.782175,0.8125,0.9625,0.739617,0.825,0.9875
52,0.980543,0.6625,0.750777,0.825,0.975,0.611599,0.825,0.9875
53,1.098451,0.625,0.893988,0.6875,0.9625,0.687199,0.8375,0.9875
54,1.15291,0.6125,1.003902,0.675,0.925,0.77344,0.8,0.975
55,1.20941,0.6125,0.766904,0.85,0.975,0.644156,0.85,0.9875
56,1.025826,0.629167,0.756666,0.825,0.975,0.696471,0.825,0.9875
57,1.018955,0.666667,0.86798,0.6875,0.975,0.734333,0.7875,0.9875
58,1.025887,0.654167,0.759595,0.775,0.975,0.678018,0.8125,0.9875
59,1.0982,0.629167,0.708932,0.775,0.9625,0.635026,0.85,0.9875
60,1.017596,0.625,0.765333,0.775,0.975,0.669013,0.85,0.975
61,0.975721,0.675,0.896823,0.7125,0.975,0.68076,0.825,0.9875
62,1.127293,0.6625,0.924967,0.6625,0.9625,0.700521,0.775,0.9875
63,1.033513,0.679167,0.84675,0.725,0.975,0.744701,0.825,0.9875
64,1.094239,0.6625,0.856583,0.7375,0.9625,0.775525,0.8,0.9875
65,1.10513,0.616667,0.723771,0.7625,0.9625,0.597214,0.85,0.9875
66,1.117428,0.6125,0.78297,0.7125,0.9875,0.619975,0.8375,0.9875
67,0.990724,0.683333,0.708447,0.775,0.975,0.550318,0.8625,0.9875
68,0.94729,0.6875,0.683367,0.7375,0.975,0.578894,0.85,0.9875
69,0.829173,0.716667,0.628751,0.8,0.975,0.532936,0.9,0.9875
70,0.873296,0.720833,0.607224,0.8375,0.975,0.560796,0.9,0.975
71,0.771418,0.745833,0.678293,0.825,0.975,0.540814,0.9125,0.975
72,0.842166,0.729167,0.672884,0.8125,0.95,0.545469,0.8875,0.9875
73,0.992545,0.620833,0.588053,0.825,0.9875,0.482441,0.8625,0.9875
74,0.752984,0.7375,0.584517,0.8625,0.9875,0.51046,0.85,0.9875
75,0.819146,0.708333,0.555745,0.875,0.975,0.524435,0.8375,0.975
76,0.90246,0.7,0.6388,0.8375,0.975,0.595517,0.8875,0.9875
77,0.880416,0.720833,0.592596,0.8625,0.975,0.55277,0.9,0.975
78,0.738134,0.745833,0.520507,0.825,0.975,0.51893,0.9,0.975
79,0.701076,0.745833,0.567622,0.8125,0.975,0.530362,0.8625,0.975
80,0.881081,0.7,0.604309,0.8125,0.975,0.475728,0.9,0.9875
81,0.72449,0.758333,0.456065,0.8875,0.975,0.55301,0.825,0.975
82,0.768428,0.783333,0.480968,0.85,0.975,0.552631,0.8375,0.975
83,0.915174,0.704167,0.617134,0.8,0.975,0.540106,0.85,0.9875
84,0.778476,0.766667,0.65679,0.775,0.9625,0.593127,0.8375,0.9875
85,0.932449,0.666667,0.614453,0.7875,0.975,0.699262,0.8,0.9875
86,0.900866,0.683333,0.567515,0.8625,0.975,0.630082,0.8125,0.9875
87,0.744014,0.733333,0.568585,0.825,0.9625,0.634324,0.8,0.975
88,0.754174,0.7125,0.58712,0.8375,0.9625,0.579917,0.825,0.975
89,0.791642,0.695833,0.570238,0.8125,0.975,0.50166,0.8125,0.9875
90,0.746872,0.7625,0.614034,0.7625,0.975,0.593536,0.8125,0.975
91,0.833329,0.7,0.629193,0.825,0.975,0.629653,0.8375,0.975
92,0.889095,0.6875,0.558517,0.8625,0.975,0.65568,0.8375,0.9875
93,0.679936,0.770833,0.521003,0.85,0.975,0.691346,0.8375,0.975
94,0.788152,0.741667,0.548184,0.8625,0.9625,0.583932,0.85,0.9875
95,0.87125,0.708333,0.613069,0.8375,0.975,0.542802,0.9,0.9875
96,0.789474,0.675,0.62537,0.825,0.9875,0.479437,0.8625,0.9875
97,0.817166,0.7125,0.459197,0.9,0.9875,0.412036,0.8875,0.9875
98,0.630605,0.791667,0.516783,0.825,0.9875,0.475751,0.875,0.9875
99,0.804669,0.725,0.518725,0.8375,0.9875,0.518373,0.85,0.9875
100,0.70615,0.779167,0.505821,0.8625,0.975,0.553893,0.85,0.975
