epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689643,0.025,3.688548,0.025,0.125,3.688253,0.0375,0.125
2,3.689402,0.0375,3.688038,0.025,0.1125,3.687767,0.0375,0.125
3,3.686622,0.033333,3.687347,0.0375,0.125,3.687129,0.0375,0.15
4,3.686708,0.016667,3.68653,0.05,0.15,3.686361,0.0375,0.1875
5,3.686388,0.0375,3.685662,0.05,0.15,3.685465,0.0375,0.1875
6,3.683635,0.033333,3.684699,0.0375,0.15,3.684463,0.05,0.2
7,3.684591,0.025,3.683656,0.05,0.1875,3.683412,0.0625,0.2125
8,3.682482,0.041667,3.682547,0.0875,0.1625,3.682255,0.0625,0.2125
9,3.681812,0.058333,3.681255,0.0875,0.175,3.680907,0.0625,0.175
10,3.682743,0.041667,3.679834,0.075,0.225,3.679442,0.075,0.1625
11,3.678437,0.054167,3.67822,0.0875,0.2375,3.677784,0.0625,0.2375
12,3.676565,0.05,3.676296,0.0625,0.2375,3.675871,0.05,0.25
13,3.674619,0.066667,3.674072,0.075,0.25,3.673632,0.0375,0.225
14,3.673809,0.045833,3.671422,0.075,0.25,3.670982,0.0625,0.2375
15,3.669854,0.058333,3.668261,0.075,0.2375,3.667779,0.0625,0.225
16,3.66656,0.0625,3.664258,0.075,0.225,3.663734,0.075,0.2125
17,3.661328,0.054167,3.65943,0.1,0.2625,3.658893,0.075,0.2375
18,3.655003,0.041667,3.653306,0.1,0.2625,3.652853,0.0875,0.2375
19,3.648921,0.066667,3.645658,0.1,0.275,3.64516,0.0875,0.225
20,3.64113,0.041667,3.63606,0.1,0.2625,3.635422,0.0875,0.2125
21,3.632182,0.066667,3.62394,0.1,0.25,3.623112,0.0875,0.2125
22,3.612352,0.075,3.607633,0.1,0.225,3.606612,0.0875,0.225
23,3.604562,0.054167,3.586494,0.1,0.2375,3.585575,0.0875,0.225
24,3.577592,0.058333,3.559931,0.1,0.225,3.559124,0.075,0.225
25,3.550505,0.066667,3.524707,0.1,0.225,3.524663,0.075,0.2375
26,3.513751,0.091667,3.47891,0.1125,0.2375,3.479449,0.0875,0.225
27,3.470047,0.0875,3.418589,0.1125,0.2625,3.419639,0.1125,0.275
28,3.400839,0.104167,3.333659,0.1125,0.3375,3.335579,0.1125,0.325
29,3.342793,0.075,3.220429,0.1375,0.5125,3.220678,0.15,0.4875
30,3.212477,0.1625,3.074964,0.1625,0.525,3.073671,0.2125,0.5875
31,3.096137,0.145833,2.889009,0.2375,0.6375,2.881983,0.275,0.6875
32,2.937116,0.158333,2.666848,0.275,0.625,2.653985,0.325,0.6875
33,2.697327,0.275,2.418392,0.325,0.6875,2.385232,0.35,0.7875
34,2.51728,0.216667,2.205494,0.3625,0.7875,2.133935,0.4375,0.8
35,2.433976,0.25,1.972017,0.45,0.825,1.904371,0.525,0.8375
36,2.127397,0.320833,1.887056,0.475,0.9,1.771784,0.5,0.8875
37,2.139666,0.329167,1.733643,0.5125,0.8625,1.660421,0.5375,0.875
38,1.899518,0.3875,1.638938,0.4625,0.8625,1.60315,0.475,0.8625
39,1.73123,0.4375,1.553609,0.5375,0.85,1.526514,0.575,0.8625
40,1.631696,0.479167,1.472879,0.5875,0.9,1.392389,0.625,0.925
41,1.643074,0.516667,1.336452,0.6375,0.8875,1.216109,0.65,0.925
42,1.338899,0.583333,1.334408,0.5625,0.95,1.237308,0.6375,0.925
43,1.314788,0.579167,1.183392,0.6375,0.95,1.065402,0.7125,0.95
44,1.372938,0.525,1.349318,0.625,0.9625,1.163203,0.65,0.9625
45,1.29257,0.529167,1.190468,0.65,0.95,1.077084,0.725,0.9625
46,1.161708,0.6375,1.127667,0.6625,0.9375,1.009012,0.725,0.975
47,1.104367,0.645833,1.049009,0.7,0.95,0.970174,0.725,0.975
48,1.176804,0.604167,0.982422,0.7,0.9375,0.991461,0.7375,0.9625
49,1.066435,0.641667,1.106002,0.6625,0.9375,1.00111,0.75,0.95
50,1.128431,0.625,1.054363,0.65,0.9625,1.117496,0.675,0.95
51,1.135714,0.608333,0.939032,0.625,0.975,1.004739,0.7,0.9625
52,1.107809,0.6125,0.995925,0.6125,0.9625,1.014654,0.725,0.95
53,1.124418,0.595833,1.089913,0.7,0.9375,1.07771,0.7125,0.95
54,1.168814,0.625,1.050018,0.6375,0.975,1.011091,0.725,0.9625
55,1.034562,0.645833,0.953115,0.6875,0.9625,0.920326,0.75,0.975
56,1.114853,0.604167,0.914464,0.725,0.95,0.848463,0.7375,0.975
57,1.037976,0.641667,0.95434,0.6375,0.9375,0.953833,0.6875,0.95
58,1.079054,0.6375,0.970711,0.6,0.95,0.970324,0.7375,0.9375
59,1.094801,0.629167,0.929202,0.7,0.975,0.847489,0.7375,0.975
60,1.015775,0.641667,0.815399,0.7875,0.975,0.880625,0.7375,0.975
61,0.948824,0.641667,0.810011,0.75,0.975,0.907224,0.7625,0.95
62,0.908038,0.695833,0.820658,0.7625,0.975,0.885798,0.7375,0.9625
63,0.891528,0.675,0.791853,0.7125,0.9625,0.840648,0.75,0.9625
64,0.856304,0.7,0.770881,0.7375,0.975,0.779094,0.7375,0.975
65,1.106973,0.641667,0.782924,0.75,0.975,0.719206,0.8,0.975
66,0.965397,0.666667,0.828443,0.7,0.975,0.815634,0.775,0.9625
67,0.943161,0.7125,0.857765,0.7625,0.9625,0.951381,0.7375,0.95
