epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
38,3.676948,0.033333,3.679169,0.0375,0.175,3.680143,0.05,0.15
39,3.67766,0.045833,3.678383,0.05,0.175,3.679312,0.025,0.15
40,3.678548,0.025,3.677633,0.0375,0.175,3.678511,0.05,0.1625
41,3.666448,0.0375,3.676921,0.0625,0.175,3.677691,0.05,0.15
42,3.671247,0.045833,3.675803,0.0875,0.2,3.676507,0.0625,0.175
43,3.674111,0.058333,3.674426,0.05,0.225,3.675316,0.025,0.2
44,3.675883,0.05,3.672877,0.05,0.225,3.673829,0.025,0.225
45,3.676583,0.016667,3.671404,0.0375,0.25,3.672348,0.025,0.1875
46,3.669841,0.033333,3.669925,0.025,0.225,3.670863,0.025,0.2125
47,3.66641,0.066667,3.668069,0.025,0.2375,3.668853,0.025,0.2125
48,3.665877,0.05,3.665759,0.025,0.2375,3.666413,0.025,0.2125
49,3.662249,0.05,3.663015,0.025,0.25,3.663571,0.025,0.25
50,3.649037,0.066667,3.660089,0.025,0.25,3.660625,0.025,0.25
51,3.659594,0.075,3.65651,0.025,0.2625,3.657211,0.025,0.2375
52,3.65771,0.041667,3.652746,0.05,0.275,3.653357,0.025,0.25
53,3.653697,0.066667,3.648504,0.0625,0.25,3.648984,0.05,0.275
54,3.642205,0.066667,3.643514,0.0625,0.225,3.644025,0.05,0.2375
55,3.638221,0.0875,3.637781,0.075,0.2375,3.638191,0.075,0.2625
56,3.630822,0.0875,3.6307,0.075,0.25,3.631067,0.05,0.2875
57,3.622049,0.058333,3.622303,0.075,0.3125,3.622751,0.05,0.2875
58,3.611676,0.058333,3.611796,0.0875,0.2875,3.612199,0.05,0.3375
59,3.605669,0.058333,3.599213,0.0875,0.3375,3.599401,0.075,0.375
60,3.581738,0.075,3.584138,0.1,0.3625,3.584286,0.075,0.3625
61,3.570458,0.1125,3.56435,0.1,0.3625,3.563903,0.0875,0.3375
62,3.557978,0.083333,3.54054,0.1,0.3875,3.539707,0.0875,0.3875
63,3.523528,0.095833,3.511264,0.1125,0.425,3.510088,0.1,0.4
64,3.460615,0.158333,3.471757,0.1375,0.4375,3.470001,0.1125,0.4375
65,3.451616,0.133333,3.422103,0.1625,0.5,3.418283,0.1375,0.525
66,3.401592,0.1375,3.357464,0.125,0.5125,3.351602,0.1375,0.6
67,3.353089,0.108333,3.274373,0.175,0.5625,3.26888,0.15,0.5875
68,3.240828,0.158333,3.17175,0.2,0.5625,3.16432,0.1875,0.5875
69,3.200788,0.141667,3.066063,0.25,0.6,3.047664,0.2375,0.6375
70,3.025053,0.2375,2.930649,0.2625,0.625,2.902423,0.25,0.625
71,2.861219,0.2125,2.773464,0.3375,0.625,2.741291,0.275,0.6625
72,2.834365,0.195833,2.626849,0.2625,0.725,2.588585,0.3125,0.6875
73,2.616686,0.233333,2.473314,0.35,0.7625,2.420187,0.3875,0.775
74,2.505718,0.270833,2.35955,0.3375,0.775,2.294091,0.2875,0.7875
75,2.350612,0.329167,2.261293,0.3875,0.7375,2.186373,0.3,0.775
76,2.30159,0.3,2.368483,0.2125,0.7125,2.252599,0.2875,0.75
77,2.254078,0.329167,2.108728,0.4125,0.775,2.039821,0.3875,0.825
78,2.063506,0.308333,2.10277,0.4125,0.7625,2.004007,0.35,0.85
79,1.952341,0.433333,1.989099,0.4,0.825,1.921286,0.3875,0.825
80,2.183581,0.320833,2.255261,0.3,0.7125,2.201361,0.3875,0.75
81,2.014166,0.391667,2.139163,0.3625,0.75,2.040596,0.4125,0.725
82,1.80834,0.4375,1.971758,0.425,0.8,1.917057,0.3625,0.775
83,1.682909,0.479167,2.036285,0.3375,0.8,1.917432,0.425,0.8
84,1.675139,0.4375,1.882229,0.4125,0.7875,1.803976,0.45,0.8375
85,1.582832,0.529167,1.984288,0.4,0.775,1.986558,0.3125,0.8125
86,1.756091,0.454167,1.931523,0.45,0.7875,1.901011,0.4125,0.7875
87,1.512703,0.504167,1.928205,0.425,0.8,1.918633,0.375,0.775
88,1.422594,0.541667,1.992871,0.4125,0.775,1.979877,0.3375,0.75
89,1.545292,0.55,1.883166,0.475,0.7875,1.926979,0.425,0.7625
90,1.464125,0.5125,1.87273,0.425,0.775,1.864556,0.4,0.7625
91,1.386383,0.5375,1.803134,0.4125,0.825,1.800249,0.45,0.8375
92,1.253285,0.579167,1.843168,0.375,0.85,1.816609,0.4375,0.8125
93,1.324447,0.5625,1.83647,0.4625,0.8,1.811817,0.4375,0.8125
94,1.33568,0.566667,2.005152,0.4,0.725,1.982355,0.45,0.7375
95,1.397772,0.529167,1.895497,0.425,0.7875,1.889304,0.425,0.8125
96,1.230044,0.5875,1.953347,0.4125,0.8,1.882863,0.4375,0.8
97,1.266522,0.570833,1.868036,0.4375,0.8125,1.813685,0.4,0.8375
98,1.23354,0.591667,1.927579,0.4125,0.8125,1.868928,0.425,0.8125
99,1.251326,0.5875,1.824147,0.4625,0.825,1.758578,0.4375,0.875
100,0.980396,0.654167,1.810502,0.4375,0.85,1.756663,0.475,0.9
