epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689725,0.025,3.688527,0.025,0.125,3.688302,0.0375,0.1375
2,3.689487,0.0375,3.688011,0.025,0.125,3.687827,0.0375,0.1375
3,3.686747,0.033333,3.687304,0.025,0.1375,3.687204,0.0375,0.1375
4,3.686775,0.016667,3.686477,0.0375,0.1625,3.686456,0.0375,0.1625
5,3.686564,0.041667,3.68561,0.05,0.1625,3.685576,0.0375,0.175
6,3.683873,0.033333,3.684648,0.0375,0.175,3.684573,0.05,0.2
7,3.684714,0.020833,3.683607,0.0625,0.1875,3.683535,0.05,0.2125
8,3.682555,0.05,3.682483,0.075,0.1875,3.682392,0.05,0.225
9,3.68186,0.05,3.681182,0.075,0.1625,3.68109,0.0625,0.2
10,3.682922,0.0375,3.679774,0.0875,0.2125,3.679689,0.075,0.1875
11,3.678562,0.05,3.678186,0.0875,0.225,3.678082,0.075,0.2125
12,3.676926,0.045833,3.676286,0.0625,0.225,3.676212,0.05,0.225
13,3.675184,0.058333,3.674108,0.075,0.225,3.674078,0.0625,0.2125
14,3.67444,0.045833,3.671543,0.0875,0.2375,3.671564,0.075,0.1875
15,3.670408,0.054167,3.668495,0.075,0.225,3.668556,0.075,0.2375
16,3.667146,0.0625,3.664686,0.075,0.225,3.664752,0.075,0.25
17,3.662356,0.054167,3.660121,0.1,0.25,3.660203,0.0875,0.225
18,3.656638,0.05,3.654372,0.1,0.25,3.654513,0.075,0.225
19,3.651005,0.0625,3.647163,0.1,0.25,3.647367,0.0875,0.2375
20,3.643835,0.041667,3.638173,0.1,0.2625,3.638359,0.0875,0.225
21,3.63559,0.0625,3.626769,0.1,0.25,3.627005,0.0875,0.2
22,3.61701,0.083333,3.611384,0.1,0.225,3.611848,0.0875,0.1875
23,3.610894,0.054167,3.591366,0.1,0.2375,3.592183,0.0875,0.2
24,3.584214,0.054167,3.566291,0.1,0.2375,3.567413,0.0875,0.2375
25,3.559275,0.075,3.533218,0.1,0.225,3.53503,0.0875,0.225
26,3.525669,0.083333,3.49067,0.1125,0.2125,3.49296,0.0875,0.2125
27,3.48508,0.083333,3.434926,0.1125,0.2375,3.438032,0.1125,0.25
28,3.419461,0.1,3.357695,0.1125,0.3625,3.361851,0.125,0.3125
29,3.370926,0.075,3.254342,0.1375,0.5125,3.258173,0.125,0.4875
30,3.249099,0.154167,3.120934,0.1625,0.5125,3.123018,0.2,0.5625
31,3.148388,0.154167,2.946256,0.2125,0.5875,2.944563,0.2625,0.675
32,2.993503,0.166667,2.730496,0.25,0.6375,2.722964,0.3375,0.6875
33,2.772195,0.258333,2.48515,0.275,0.6875,2.462595,0.35,0.7375
34,2.569746,0.233333,2.24419,0.3875,0.75,2.186163,0.4875,0.7875
35,2.462574,0.270833,1.998935,0.4375,0.8375,1.942633,0.4625,0.825
36,2.20556,0.304167,1.879187,0.4125,0.875,1.77396,0.5125,0.8875
37,2.164462,0.316667,1.719374,0.5375,0.875,1.654894,0.5375,0.875
38,1.954793,0.35,1.639338,0.5,0.875,1.592333,0.5375,0.9
39,1.807839,0.429167,1.5444,0.5375,0.85,1.500238,0.625,0.9
40,1.658101,0.479167,1.506105,0.525,0.9,1.435881,0.575,0.925
41,1.685129,0.508333,1.331145,0.575,0.9125,1.232198,0.675,0.9375
42,1.431844,0.5375,1.357973,0.6,0.925,1.321968,0.575,0.9375
43,1.416342,0.55,1.198799,0.6625,0.95,1.085653,0.75,0.9625
44,1.282372,0.591667,1.20426,0.6375,0.9375,1.098095,0.675,0.9375
45,1.352301,0.525,1.070573,0.7125,0.9125,1.109696,0.65,0.9375
46,1.260403,0.604167,1.170614,0.6375,0.925,1.030955,0.7,0.975
47,1.226889,0.595833,1.09439,0.625,0.925,0.947903,0.725,0.975
48,1.214873,0.625,0.98669,0.7,0.95,0.918947,0.775,0.9625
49,1.087256,0.6875,0.891505,0.7625,0.9375,0.805203,0.7625,0.9625
50,1.046399,0.6375,0.963179,0.725,0.95,0.888922,0.7125,0.975
51,1.077478,0.6,0.91411,0.7375,0.95,0.89921,0.7375,0.9625
52,1.019321,0.625,0.889264,0.7625,0.95,0.852963,0.775,0.9625
53,1.067728,0.6375,0.886853,0.7875,0.95,0.75862,0.8375,0.975
54,0.876142,0.704167,0.881202,0.6625,0.95,0.808589,0.7625,0.9875
55,1.005961,0.6625,0.782662,0.7375,0.95,0.809629,0.7625,0.975
56,0.992404,0.675,0.791123,0.725,0.9625,0.769921,0.7625,0.9875
57,0.864277,0.7,0.788614,0.7,0.9625,0.782507,0.7375,0.9875
58,0.90151,0.7,0.736901,0.7875,0.975,0.810165,0.775,0.9875
59,0.73594,0.733333,0.778147,0.75,0.975,0.786644,0.775,0.9875
60,0.964194,0.666667,0.79221,0.7375,0.95,0.812749,0.775,0.975
61,0.843839,0.704167,0.726326,0.725,0.9625,0.696182,0.825,0.9625
62,0.839353,0.6875,0.642189,0.8375,0.975,0.628623,0.8375,0.975
63,0.708151,0.770833,0.598823,0.7875,0.975,0.641808,0.85,0.9875
64,0.745072,0.741667,0.599922,0.7875,0.975,0.600509,0.825,0.9875
65,0.833218,0.720833,0.691811,0.8,0.975,0.586565,0.85,1.0
66,0.828451,0.679167,0.654565,0.7875,0.975,0.616348,0.8375,0.975
67,0.919976,0.704167,0.713708,0.7625,0.9625,0.736545,0.8125,0.975
68,0.834687,0.754167,0.58086,0.825,0.9875,0.623284,0.8375,0.9875
69,0.691849,0.8,0.607055,0.8125,0.975,0.655146,0.85,0.975
70,0.752283,0.729167,0.593693,0.825,0.975,0.706918,0.825,0.975
71,0.709233,0.7625,0.602762,0.825,0.9625,0.673489,0.85,0.975
72,0.767999,0.733333,0.601459,0.8375,0.975,0.583016,0.825,0.9875
73,0.764682,0.733333,0.691417,0.8125,0.9625,0.585194,0.85,0.9875
74,0.791939,0.733333,0.628819,0.8125,0.975,0.586008,0.85,0.9875
75,0.721525,0.741667,0.59415,0.8375,0.975,0.665742,0.825,0.975
76,0.676487,0.7625,0.632859,0.7875,0.975,0.682153,0.85,0.975
77,0.861522,0.675,0.572014,0.8125,0.975,0.662085,0.8375,0.9875
78,0.616242,0.791667,0.624853,0.75,0.9625,0.633235,0.7875,1.0
79,0.678664,0.7625,0.681305,0.7625,0.95,0.570685,0.8375,0.9875
80,0.597177,0.775,0.685583,0.75,0.95,0.563769,0.85,0.9875
81,0.723947,0.758333,0.512244,0.85,0.9875,0.544552,0.85,0.9875
82,0.604902,0.8125,0.535225,0.825,0.9625,0.651442,0.8,0.975
83,0.671718,0.770833,0.551533,0.85,0.9625,0.682631,0.8,0.975
84,0.547494,0.825,0.582097,0.8375,0.95,0.689149,0.825,0.975
85,0.750598,0.7625,0.669696,0.7625,0.975,0.694402,0.8125,1.0
86,0.637035,0.7875,0.647413,0.7375,0.9875,0.606448,0.825,1.0
87,0.61849,0.779167,0.552363,0.825,0.9875,0.525432,0.85,1.0
88,0.629425,0.791667,0.542554,0.8,0.9875,0.526821,0.8625,1.0
89,0.544477,0.7875,0.558018,0.7875,0.9875,0.484857,0.85,0.9875
90,0.701955,0.7625,0.532058,0.8625,0.975,0.551999,0.85,0.975
91,0.488216,0.8125,0.588598,0.8125,0.975,0.691903,0.8125,0.975
92,0.703778,0.7625,0.542712,0.8375,0.9875,0.632522,0.8875,0.9625
93,0.565883,0.8375,0.5467,0.8,0.9875,0.625265,0.875,0.975
94,0.582194,0.816667,0.560117,0.8125,0.9625,0.621744,0.85,0.975
95,0.553761,0.816667,0.552246,0.85,0.9875,0.554336,0.8875,0.975
96,0.547216,0.804167,0.526273,0.825,0.9875,0.53592,0.8375,0.9875
97,0.510729,0.8375,0.508795,0.8375,0.9875,0.560246,0.85,0.975
98,0.472541,0.845833,0.617835,0.825,0.9875,0.757836,0.8,0.975
99,0.583402,0.8125,0.553275,0.8625,0.9875,0.765466,0.8125,0.975
100,0.532209,0.795833,0.518652,0.8625,0.975,0.691043,0.825,0.975
