epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.690116,0.025,3.688456,0.025,0.1375,3.68829,0.025,0.15
2,3.689835,0.0375,3.68788,0.05,0.1375,3.687744,0.025,0.15
3,3.686341,0.025,3.687123,0.05,0.1625,3.686992,0.025,0.15
4,3.68684,0.025,3.686215,0.05,0.175,3.686073,0.025,0.175
5,3.686079,0.0375,3.685244,0.05,0.175,3.685065,0.0375,0.175
6,3.683149,0.0375,3.684276,0.0375,0.175,3.684056,0.025,0.1875
7,3.684312,0.029167,3.683289,0.05,0.175,3.683035,0.05,0.1875
8,3.68233,0.05,3.68214,0.075,0.175,3.681862,0.0625,0.1875
9,3.681442,0.0375,3.680744,0.075,0.2125,3.680447,0.05,0.2125
10,3.68304,0.041667,3.679189,0.0625,0.2375,3.678864,0.075,0.2125
11,3.677252,0.05,3.677392,0.0625,0.25,3.67701,0.0375,0.2375
12,3.675666,0.041667,3.675206,0.075,0.2375,3.674803,0.05,0.2375
13,3.673284,0.066667,3.672625,0.075,0.2375,3.672263,0.05,0.2125
14,3.672463,0.041667,3.669572,0.075,0.2375,3.669239,0.05,0.225
15,3.66884,0.054167,3.665895,0.075,0.225,3.66562,0.075,0.25
16,3.664342,0.058333,3.661325,0.1,0.25,3.661054,0.075,0.2625
17,3.659854,0.0375,3.655822,0.075,0.25,3.655582,0.075,0.2375
18,3.652145,0.05,3.648745,0.075,0.25,3.648572,0.0875,0.225
19,3.644731,0.0625,3.639733,0.0875,0.225,3.639796,0.0875,0.2
20,3.637118,0.033333,3.62833,0.0875,0.2,3.628693,0.0875,0.2
21,3.625608,0.054167,3.614046,0.0875,0.2,3.614681,0.0875,0.2
22,3.603957,0.058333,3.595256,0.075,0.175,3.595942,0.0875,0.1875
23,3.595706,0.0625,3.570598,0.075,0.175,3.571784,0.0875,0.1875
24,3.56072,0.066667,3.539299,0.075,0.2125,3.541116,0.0875,0.2125
25,3.538204,0.083333,3.497643,0.0875,0.225,3.500832,0.0875,0.2375
26,3.493057,0.070833,3.442727,0.1125,0.2625,3.448074,0.1,0.25
27,3.446921,0.091667,3.368698,0.1125,0.3125,3.37628,0.1,0.3375
28,3.35877,0.1,3.2611,0.1125,0.4375,3.27084,0.125,0.4875
29,3.273748,0.095833,3.119629,0.2,0.575,3.126865,0.225,0.5875
30,3.130541,0.179167,2.932724,0.2125,0.6125,2.938035,0.3125,0.6875
31,2.967777,0.191667,2.697481,0.25,0.6875,2.693427,0.3,0.75
32,2.756761,0.225,2.427129,0.3125,0.75,2.404285,0.3875,0.8375
33,2.49122,0.3125,2.139778,0.3875,0.7625,2.087195,0.4875,0.8625
34,2.318532,0.275,1.942979,0.3875,0.8125,1.861991,0.4875,0.85
35,2.272219,0.304167,1.734358,0.475,0.9125,1.670797,0.5375,0.9125
36,1.995524,0.3875,1.730307,0.4875,0.8875,1.627953,0.5375,0.9375
37,1.955961,0.383333,1.558088,0.5875,0.875,1.442217,0.6125,0.925
38,1.705335,0.4625,1.535647,0.5125,0.8875,1.408995,0.5875,0.9375
39,1.654009,0.483333,1.423206,0.55,0.8875,1.298456,0.6125,0.925
40,1.650589,0.4875,1.368472,0.5875,0.9375,1.252242,0.7,0.9125
41,1.626674,0.4875,1.347444,0.5875,0.9,1.138537,0.6375,0.95
42,1.367179,0.5625,1.280367,0.625,0.9125,1.100029,0.6625,0.9125
43,1.330545,0.55,1.226809,0.6125,0.925,1.109867,0.675,0.925
44,1.363116,0.529167,1.352307,0.5875,0.9,1.215957,0.625,0.95
45,1.444861,0.516667,1.180147,0.6375,0.9375,1.098187,0.7375,0.9625
46,1.190523,0.616667,1.101287,0.6125,0.95,0.943946,0.7625,0.975
47,1.228296,0.579167,0.987949,0.7375,0.95,0.852415,0.825,0.975
48,1.107145,0.65,0.908663,0.7375,0.95,0.797674,0.8,0.9875
49,1.056447,0.65,0.859174,0.725,0.9625,0.764731,0.775,0.9875
50,1.036743,0.641667,0.798647,0.75,0.975,0.849,0.8125,0.975
51,0.98398,0.670833,0.862894,0.7,0.9625,0.868328,0.7875,0.975
52,0.935336,0.7125,0.704538,0.8375,0.975,0.707195,0.775,0.9875
53,1.006806,0.683333,0.748978,0.8125,0.975,0.801031,0.775,0.9875
54,0.932598,0.670833,0.85384,0.7,0.9625,0.826604,0.7375,0.9875
55,0.89244,0.683333,0.755134,0.7375,0.975,0.702882,0.7625,0.9875
56,1.019715,0.683333,0.736555,0.7875,0.975,0.688928,0.8,0.9625
57,0.931623,0.675,0.90249,0.7625,0.975,0.863836,0.8,0.9625
58,0.966159,0.683333,0.867831,0.7875,0.975,0.879523,0.7625,0.9625
59,1.14124,0.6375,0.815749,0.7875,0.975,0.833713,0.7625,0.95
60,0.871179,0.720833,0.786473,0.7875,0.975,0.880158,0.8,0.95
61,0.920943,0.7125,0.712506,0.8125,0.975,0.786246,0.8,0.95
62,0.966037,0.679167,0.760395,0.8,0.9625,0.831152,0.7625,0.95
63,0.748048,0.720833,0.798094,0.775,0.975,0.808332,0.7875,0.9625
64,0.81545,0.729167,0.720456,0.7875,0.9625,0.765713,0.775,0.9875
65,0.964138,0.691667,0.650857,0.85,0.975,0.706186,0.825,0.9875
66,0.987251,0.666667,0.698826,0.825,0.975,0.720177,0.825,0.975
67,0.769403,0.7375,0.664183,0.825,0.975,0.780553,0.775,0.975
68,0.783768,0.754167,0.653446,0.775,0.975,0.744552,0.825,0.9875
69,0.649334,0.795833,0.657679,0.8375,0.975,0.730259,0.875,0.975
70,0.825083,0.7,0.651272,0.825,0.975,0.724153,0.825,0.975
71,0.736692,0.754167,0.681839,0.8125,0.975,0.699257,0.7875,0.975
72,0.754302,0.7375,0.661437,0.7625,0.975,0.688509,0.8125,0.9875
73,0.864807,0.716667,0.65072,0.8375,0.975,0.678374,0.7875,0.975
74,0.919896,0.679167,0.718821,0.8625,0.9625,0.75562,0.7875,0.9625
75,0.814243,0.7125,0.657171,0.8125,0.9625,0.7674,0.8,0.975
76,0.893145,0.716667,0.645781,0.825,0.9625,0.663295,0.8375,0.975
77,0.845336,0.7,0.619542,0.8125,0.975,0.621175,0.8125,0.975
78,0.848046,0.716667,0.55166,0.85,0.9875,0.598129,0.8125,0.9875
79,0.80963,0.733333,0.566026,0.8625,0.975,0.642872,0.8125,0.975
80,0.761545,0.733333,0.564774,0.85,0.975,0.661476,0.7875,0.975
81,0.85693,0.729167,0.580238,0.825,0.9625,0.71236,0.8,0.975
82,0.790379,0.725,0.548112,0.825,0.975,0.600835,0.8125,0.9875
83,0.720034,0.733333,0.534981,0.875,0.975,0.557967,0.825,0.9875
84,0.734914,0.741667,0.493505,0.8625,0.975,0.560353,0.8625,0.975
85,0.672386,0.770833,0.499904,0.8125,0.975,0.580045,0.85,0.9875
86,0.714468,0.754167,0.503334,0.85,0.975,0.629963,0.8,0.9875
87,0.653379,0.754167,0.569748,0.8,0.975,0.644895,0.7875,0.9875
88,0.664171,0.7375,0.521971,0.8625,0.975,0.649789,0.75,0.975
89,0.696038,0.783333,0.515484,0.825,0.975,0.653052,0.7875,0.975
90,0.630608,0.791667,0.496834,0.825,0.975,0.655813,0.825,0.9875
91,0.581927,0.820833,0.646628,0.7625,0.9625,0.819672,0.7875,0.9625
92,0.843323,0.733333,0.567236,0.825,0.9625,0.704767,0.7875,0.975
93,0.575081,0.8125,0.558414,0.8375,0.975,0.689075,0.825,0.975
94,0.620176,0.7875,0.5971,0.775,0.975,0.722542,0.775,0.975
