epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.69023,0.025,3.688579,0.0125,0.1375,3.688327,0.025,0.1625
2,3.690028,0.041667,3.687948,0.0375,0.1375,3.687734,0.0125,0.1625
3,3.686237,0.033333,3.687119,0.0375,0.15,3.6869,0.0125,0.1625
4,3.686676,0.025,3.686141,0.0375,0.175,3.68595,0.025,0.1625
5,3.686166,0.0375,3.685122,0.0375,0.175,3.684893,0.025,0.1875
6,3.683015,0.0375,3.684094,0.025,0.175,3.683749,0.0125,0.1875
7,3.68397,0.0375,3.683089,0.0375,0.1625,3.682634,0.025,0.1875
8,3.681905,0.0375,3.681869,0.05,0.1875,3.681323,0.0375,0.2125
9,3.680893,0.033333,3.680289,0.0625,0.25,3.679701,0.0625,0.2625
10,3.682494,0.033333,3.678558,0.05,0.2625,3.677907,0.0625,0.2625
11,3.676176,0.05,3.676634,0.0625,0.25,3.675938,0.0625,0.2625
12,3.674928,0.041667,3.674274,0.05,0.25,3.673602,0.05,0.25
13,3.672171,0.066667,3.671468,0.05,0.225,3.670844,0.05,0.2375
14,3.670662,0.045833,3.668059,0.05,0.225,3.667458,0.05,0.2125
15,3.667037,0.058333,3.663937,0.05,0.2125,3.663342,0.05,0.2125
16,3.66339,0.054167,3.658891,0.0625,0.25,3.658258,0.0625,0.2375
17,3.657056,0.058333,3.652758,0.0625,0.225,3.652142,0.075,0.2375
18,3.650593,0.0625,3.644901,0.0875,0.225,3.644418,0.075,0.2125
19,3.640301,0.058333,3.634956,0.0875,0.2125,3.634745,0.1,0.2
20,3.633166,0.0375,3.622519,0.0875,0.225,3.622537,0.0875,0.225
21,3.61955,0.0625,3.606896,0.0875,0.225,3.607005,0.0875,0.2125
22,3.598359,0.05,3.585846,0.0875,0.225,3.585945,0.075,0.225
23,3.582673,0.079167,3.558397,0.0875,0.2125,3.558887,0.0875,0.2125
24,3.55189,0.066667,3.523064,0.0875,0.25,3.524415,0.0875,0.2375
25,3.521227,0.079167,3.475751,0.1,0.275,3.478248,0.1,0.2625
26,3.470362,0.0875,3.412189,0.1125,0.3375,3.416839,0.1125,0.35
27,3.421401,0.070833,3.324456,0.1125,0.475,3.331332,0.125,0.4375
28,3.318249,0.125,3.196038,0.15,0.5875,3.205356,0.175,0.5875
29,3.214127,0.133333,3.027268,0.3,0.65,3.037161,0.275,0.7125
30,3.051918,0.183333,2.807564,0.2875,0.6625,2.813473,0.2875,0.75
31,2.844641,0.220833,2.54637,0.3125,0.7125,2.537459,0.3375,0.7875
32,2.655281,0.2,2.24282,0.4,0.8125,2.21233,0.4375,0.8875
33,2.375095,0.283333,1.965605,0.45,0.875,1.919342,0.5625,0.8875
34,2.206733,0.304167,1.76229,0.45,0.8625,1.716253,0.525,0.85
35,2.167181,0.329167,1.708443,0.5125,0.9125,1.654763,0.55,0.9
36,2.052072,0.345833,1.695452,0.4625,0.875,1.594676,0.5625,0.9
37,1.946371,0.416667,1.544523,0.6125,0.85,1.463209,0.6375,0.8875
38,1.686258,0.458333,1.416179,0.55,0.9375,1.355943,0.5875,0.9375
39,1.673428,0.445833,1.270754,0.6875,0.8875,1.173317,0.75,0.925
40,1.417674,0.520833,1.21834,0.65,0.9625,1.150606,0.7625,0.9125
41,1.513083,0.529167,1.127294,0.6,0.9625,1.034544,0.6875,0.9375
42,1.292105,0.579167,1.155156,0.6375,0.925,1.07739,0.7,0.95
43,1.264909,0.591667,1.089684,0.65,0.9375,1.033005,0.6875,0.9375
44,1.313926,0.533333,1.123228,0.6625,0.9625,1.07586,0.675,0.9375
