epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689945,0.020833,3.688601,0.05,0.1375,3.68819,0.025,0.15
2,3.689678,0.041667,3.688013,0.0375,0.1375,3.687619,0.025,0.15
3,3.686264,0.025,3.687247,0.0375,0.15,3.68688,0.025,0.15
4,3.686622,0.025,3.686327,0.0375,0.1625,3.686001,0.025,0.1625
5,3.686013,0.033333,3.685349,0.0375,0.175,3.685012,0.025,0.175
6,3.683161,0.0375,3.684373,0.0375,0.175,3.684005,0.0125,0.1875
7,3.683982,0.029167,3.683392,0.0375,0.175,3.682956,0.0375,0.1875
8,3.681998,0.041667,3.682195,0.0625,0.1625,3.681728,0.05,0.2125
9,3.681257,0.033333,3.680711,0.0625,0.2,3.680247,0.0625,0.225
10,3.682498,0.033333,3.679094,0.0625,0.2375,3.678611,0.075,0.25
11,3.676728,0.054167,3.677203,0.0625,0.225,3.676744,0.05,0.25
12,3.6753,0.05,3.674979,0.075,0.225,3.674507,0.05,0.2375
13,3.672697,0.083333,3.672346,0.075,0.2375,3.671937,0.05,0.2375
14,3.671971,0.054167,3.669287,0.075,0.225,3.668873,0.0625,0.2375
15,3.668445,0.05,3.665583,0.075,0.2375,3.665235,0.0625,0.2375
16,3.664164,0.0625,3.660993,0.1,0.2875,3.660658,0.075,0.2625
17,3.658523,0.066667,3.655456,0.1,0.2875,3.655084,0.075,0.2625
18,3.652206,0.045833,3.648241,0.1,0.275,3.647942,0.0875,0.2375
19,3.64371,0.054167,3.639112,0.1,0.225,3.639016,0.0875,0.225
20,3.636198,0.0375,3.627654,0.1125,0.2125,3.627589,0.1,0.2375
21,3.624625,0.058333,3.613137,0.1125,0.2375,3.61313,0.1,0.25
22,3.602721,0.0625,3.593703,0.1,0.2375,3.593752,0.0875,0.25
23,3.592777,0.058333,3.567998,0.1,0.2375,3.568291,0.0875,0.2625
24,3.558576,0.058333,3.535679,0.0875,0.2125,3.53647,0.0875,0.225
25,3.532499,0.083333,3.492778,0.1125,0.2375,3.49451,0.1,0.2375
26,3.486494,0.083333,3.434968,0.1125,0.2625,3.439096,0.1,0.2625
27,3.439069,0.091667,3.356162,0.1125,0.3375,3.362445,0.125,0.35
28,3.344414,0.095833,3.243488,0.1125,0.4875,3.251144,0.125,0.4875
29,3.258978,0.1125,3.094825,0.2125,0.575,3.100889,0.2625,0.6125
30,3.103943,0.175,2.900431,0.2375,0.675,2.904898,0.2875,0.7
31,2.944428,0.2,2.658256,0.3,0.675,2.649729,0.35,0.7625
32,2.732779,0.220833,2.380019,0.3625,0.75,2.353796,0.3875,0.825
33,2.453902,0.341667,2.083639,0.425,0.775,2.033959,0.525,0.85
34,2.264417,0.2875,1.875989,0.4,0.85,1.802227,0.5625,0.85
35,2.219867,0.316667,1.695448,0.4625,0.925,1.63077,0.6,0.875
36,1.913154,0.404167,1.670399,0.525,0.85,1.525536,0.6,0.9125
37,1.870399,0.4,1.494362,0.5625,0.9,1.415934,0.6,0.925
38,1.69676,0.433333,1.519641,0.4875,0.95,1.389746,0.55,0.925
39,1.621219,0.475,1.299991,0.6,0.9,1.178056,0.6875,0.9125
40,1.55662,0.516667,1.203757,0.65,0.95,1.101241,0.7,0.925
41,1.360626,0.583333,1.168946,0.625,0.975,0.99199,0.7625,0.9625
42,1.25209,0.608333,1.298694,0.575,0.9375,1.146884,0.7125,0.9125
43,1.238298,0.6125,1.27385,0.625,0.9375,1.206052,0.625,0.925
