epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
70,1.168451,0.625,2.397847,0.3125,0.7625,1.870325,0.4625,0.825
71,1.215258,0.629167,2.452761,0.3125,0.6875,1.919611,0.4125,0.85
72,1.319736,0.575,2.503592,0.2625,0.7125,1.934606,0.425,0.85
73,1.248965,0.579167,2.431711,0.325,0.725,1.882996,0.45,0.8
74,1.213195,0.595833,2.313515,0.3625,0.7375,1.820111,0.4875,0.825
75,1.224967,0.5875,2.354126,0.325,0.75,1.883269,0.4625,0.8125
76,1.279756,0.545833,2.410573,0.3625,0.675,1.84405,0.4625,0.8125
77,1.137036,0.608333,2.452749,0.35,0.7125,1.798458,0.5125,0.7875
78,1.162404,0.604167,2.443682,0.35,0.7,1.734798,0.5125,0.8
79,1.140608,0.591667,2.249782,0.2875,0.8,1.701233,0.4875,0.85
80,1.10588,0.6125,2.235171,0.35,0.8,1.744207,0.475,0.825
81,1.075528,0.616667,2.292439,0.3375,0.775,1.738462,0.525,0.8375
82,1.050038,0.658333,2.294019,0.3875,0.775,1.686412,0.45,0.8625
83,0.863863,0.708333,2.417496,0.3375,0.7875,1.747185,0.5,0.85
84,0.992495,0.654167,2.328589,0.4,0.7625,1.722851,0.5375,0.8625
85,1.091662,0.6375,2.320338,0.3625,0.7625,1.746024,0.5125,0.85
86,1.014152,0.6625,2.260441,0.3125,0.7625,1.673406,0.5125,0.85
87,0.950151,0.658333,2.268852,0.3125,0.7875,1.662768,0.5,0.85
88,0.982832,0.675,2.237677,0.3875,0.775,1.812821,0.4875,0.8625
89,1.015213,0.645833,2.516943,0.4,0.7375,2.042117,0.4375,0.825
90,1.107219,0.620833,2.476532,0.4,0.775,1.945753,0.4375,0.85
91,0.988603,0.654167,2.444236,0.3625,0.7875,1.842868,0.475,0.8375
92,1.031459,0.683333,2.185974,0.4,0.7875,1.789408,0.475,0.8375
93,0.956541,0.6875,2.289504,0.4125,0.725,1.741549,0.5,0.8625
94,1.009521,0.633333,2.38684,0.3875,0.725,1.706955,0.5,0.85
95,0.872825,0.691667,2.345467,0.4125,0.75,1.760254,0.525,0.8375
96,0.893462,0.670833,2.403561,0.3875,0.7375,1.937836,0.525,0.85
97,0.940897,0.708333,2.418504,0.375,0.7375,2.001141,0.5375,0.85
98,0.950839,0.65,2.350021,0.4125,0.7375,2.00056,0.5,0.8375
99,0.923667,0.691667,2.378787,0.4,0.775,1.902821,0.525,0.8375
100,0.974538,0.666667,2.350499,0.3875,0.775,1.745639,0.5125,0.8625
