epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.700865,0.033333,3.692281,0.025,0.125,3.691705,0.025,0.125
2,3.698954,0.029167,3.6915,0.025,0.125,3.690954,0.025,0.125
3,3.691882,0.025,3.691008,0.025,0.1125,3.690479,0.025,0.125
4,3.693111,0.025,3.690854,0.025,0.125,3.690072,0.025,0.1375
5,3.693233,0.033333,3.690588,0.0375,0.1,3.689799,0.0375,0.1125
6,3.689152,0.029167,3.690362,0.025,0.125,3.689529,0.025,0.125
7,3.688977,0.041667,3.690173,0.025,0.1,3.689471,0.025,0.1375
8,3.693017,0.020833,3.689951,0.025,0.1125,3.689266,0.025,0.125
9,3.688088,0.0375,3.689763,0.025,0.125,3.689234,0.0375,0.1375
10,3.696952,0.033333,3.689777,0.025,0.1125,3.68925,0.0375,0.125
11,3.687858,0.020833,3.689792,0.025,0.1125,3.689309,0.025,0.125
12,3.689486,0.029167,3.689682,0.025,0.125,3.689266,0.025,0.125
13,3.6883,0.020833,3.689697,0.0125,0.1,3.689315,0.05,0.125
14,3.696369,0.033333,3.689675,0.025,0.1125,3.689376,0.025,0.125
15,3.691139,0.025,3.689675,0.025,0.125,3.689481,0.025,0.125
16,3.689208,0.016667,3.689797,0.025,0.125,3.689284,0.025,0.125
17,3.691177,0.025,3.689818,0.025,0.125,3.689353,0.025,0.125
18,3.690842,0.029167,3.689903,0.025,0.1125,3.68933,0.025,0.125
19,3.690731,0.045833,3.689904,0.025,0.125,3.689295,0.025,0.125
20,3.690898,0.0375,3.689825,0.025,0.1375,3.689349,0.025,0.125
21,3.697621,0.020833,3.689835,0.025,0.125,3.689365,0.025,0.125
22,3.692755,0.020833,3.689804,0.0375,0.125,3.689325,0.025,0.125
23,3.68912,0.016667,3.689752,0.0375,0.125,3.689387,0.0375,0.1125
24,3.691172,0.029167,3.689723,0.025,0.125,3.689364,0.025,0.125
25,3.690457,0.016667,3.689709,0.025,0.1125,3.689374,0.025,0.1375
26,3.687224,0.029167,3.689708,0.025,0.125,3.689388,0.025,0.125
27,3.688211,0.008333,3.689732,0.025,0.125,3.689395,0.025,0.125
28,3.691812,0.020833,3.689758,0.025,0.125,3.689399,0.025,0.125
29,3.692691,0.0125,3.689775,0.025,0.125,3.689376,0.025,0.1375
30,3.689404,0.016667,3.689764,0.025,0.125,3.689406,0.025,0.125
31,3.686278,0.029167,3.689826,0.025,0.125,3.689412,0.025,0.125
32,3.688075,0.0375,3.689807,0.025,0.125,3.689392,0.025,0.125
33,3.690473,0.025,3.689799,0.025,0.125,3.689327,0.025,0.125
34,3.688753,0.033333,3.689791,0.025,0.125,3.689274,0.025,0.125
35,3.691919,0.008333,3.689748,0.025,0.125,3.689228,0.025,0.125
36,3.689868,0.033333,3.689705,0.025,0.125,3.689198,0.025,0.125
37,3.69302,0.029167,3.689703,0.025,0.1375,3.689159,0.025,0.1125
38,3.687671,0.025,3.689655,0.025,0.125,3.689121,0.025,0.125
39,3.687455,0.033333,3.689655,0.025,0.125,3.689099,0.025,0.125
40,3.688557,0.033333,3.689636,0.025,0.1,3.689076,0.025,0.125
41,3.683798,0.020833,3.689632,0.025,0.1125,3.689091,0.025,0.1375
42,3.686713,0.020833,3.689594,0.025,0.125,3.689131,0.025,0.1375
43,3.689428,0.025,3.689559,0.025,0.1125,3.689134,0.025,0.125
44,3.6932,0.045833,3.689532,0.025,0.1125,3.689143,0.025,0.1375
45,3.689202,0.025,3.689526,0.025,0.1125,3.68915,0.025,0.1375
46,3.686969,0.020833,3.689559,0.025,0.125,3.689167,0.025,0.125
47,3.687113,0.033333,3.689586,0.025,0.125,3.689177,0.025,0.125
48,3.687692,0.033333,3.689601,0.025,0.125,3.689183,0.025,0.1375
49,3.688176,0.0125,3.689574,0.025,0.1,3.689168,0.025,0.15
50,3.685804,0.020833,3.689555,0.025,0.1,3.689142,0.025,0.1375
51,3.687847,0.016667,3.689548,0.025,0.125,3.689125,0.025,0.1
52,3.691528,0.020833,3.689543,0.025,0.1125,3.689118,0.025,0.1125
53,3.689633,0.025,3.689536,0.025,0.125,3.689118,0.025,0.1125
54,3.68781,0.029167,3.689523,0.025,0.125,3.689115,0.025,0.125
55,3.688587,0.0125,3.689537,0.025,0.125,3.689116,0.025,0.125
56,3.688022,0.033333,3.689528,0.0125,0.1375,3.68909,0.025,0.125
57,3.686589,0.025,3.689547,0.025,0.1375,3.689058,0.025,0.125
58,3.686745,0.016667,3.689509,0.025,0.1375,3.689014,0.025,0.1375
59,3.689252,0.020833,3.689513,0.025,0.1375,3.689037,0.025,0.125
60,3.684236,0.0375,3.689502,0.025,0.1375,3.689043,0.025,0.1125
61,3.687362,0.025,3.689497,0.025,0.125,3.689022,0.025,0.125
62,3.685202,0.0375,3.68951,0.025,0.1375,3.689005,0.025,0.1125
63,3.683965,0.020833,3.689562,0.025,0.125,3.689038,0.025,0.125
64,3.681498,0.05,3.689555,0.0125,0.125,3.689067,0.025,0.125
65,3.689848,0.033333,3.68952,0.025,0.125,3.689095,0.025,0.125
66,3.684583,0.0375,3.689517,0.025,0.125,3.689082,0.025,0.125
67,3.686304,0.033333,3.689498,0.025,0.1125,3.689083,0.025,0.1375
68,3.688634,0.033333,3.689526,0.025,0.125,3.689052,0.025,0.15
69,3.690606,0.025,3.689517,0.025,0.1125,3.689022,0.0375,0.125
70,3.684184,0.0375,3.689531,0.025,0.1125,3.688982,0.0375,0.1125
71,3.684429,0.025,3.689518,0.025,0.125,3.688989,0.05,0.125
72,3.687742,0.020833,3.689531,0.025,0.1375,3.688959,0.05,0.1125
73,3.688147,0.029167,3.689522,0.025,0.125,3.688954,0.05,0.125
74,3.691084,0.0125,3.689533,0.025,0.1375,3.688963,0.0375,0.1125
75,3.690012,0.025,3.689518,0.0125,0.1375,3.688962,0.025,0.1125
76,3.689295,0.0375,3.689477,0.0125,0.125,3.688955,0.025,0.125
77,3.682954,0.041667,3.689454,0.0125,0.1375,3.688962,0.0375,0.125
78,3.689623,0.033333,3.689469,0.0125,0.1375,3.688962,0.025,0.125
79,3.686738,0.025,3.689492,0.0125,0.1125,3.688914,0.025,0.125
80,3.687888,0.020833,3.689522,0.025,0.1125,3.68889,0.025,0.1375
81,3.688943,0.016667,3.689494,0.025,0.1,3.688838,0.025,0.125
82,3.685304,0.016667,3.689534,0.025,0.1125,3.688792,0.025,0.1375
83,3.686527,0.020833,3.689526,0.025,0.125,3.688813,0.0375,0.125
84,3.683523,0.020833,3.689553,0.025,0.125,3.688866,0.0375,0.125
85,3.68135,0.041667,3.689556,0.025,0.125,3.688832,0.0375,0.125
86,3.687024,0.045833,3.689545,0.025,0.125,3.688835,0.0375,0.125
87,3.685076,0.033333,3.68953,0.0375,0.125,3.68884,0.0375,0.125
88,3.685741,0.020833,3.689522,0.0375,0.125,3.688827,0.025,0.125
89,3.685431,0.05,3.689566,0.025,0.125,3.688831,0.025,0.125
90,3.685995,0.045833,3.689566,0.025,0.125,3.688843,0.025,0.1125
91,3.686665,0.020833,3.689563,0.025,0.1375,3.688854,0.025,0.1
92,3.685907,0.033333,3.689531,0.025,0.1375,3.688859,0.025,0.1
93,3.684651,0.029167,3.689532,0.0125,0.15,3.688854,0.025,0.125
94,3.687297,0.029167,3.689536,0.0125,0.15,3.688872,0.0,0.1125
95,3.684572,0.0375,3.689527,0.0125,0.125,3.688905,0.0,0.1125
96,3.684719,0.025,3.68954,0.0125,0.1125,3.688918,0.025,0.125
97,3.686775,0.025,3.689516,0.025,0.125,3.688944,0.025,0.1375
98,3.684515,0.0375,3.689524,0.025,0.125,3.688971,0.025,0.125
99,3.682888,0.025,3.689488,0.025,0.125,3.688998,0.025,0.1375
100,3.68338,0.0375,3.689483,0.025,0.125,3.689059,0.0,0.1375
