epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.700868,0.033333,3.692284,0.025,0.125,3.691704,0.025,0.125
2,3.698953,0.029167,3.691512,0.025,0.125,3.690958,0.025,0.125
3,3.69186,0.025,3.69103,0.025,0.1125,3.690495,0.025,0.125
4,3.693175,0.025,3.690876,0.025,0.125,3.690112,0.025,0.125
5,3.693581,0.033333,3.690603,0.025,0.1,3.689812,0.05,0.1125
6,3.689268,0.033333,3.690386,0.025,0.1125,3.689536,0.0375,0.125
7,3.688832,0.041667,3.690198,0.025,0.125,3.689538,0.025,0.1375
8,3.69281,0.020833,3.689967,0.025,0.125,3.689377,0.025,0.125
9,3.687976,0.045833,3.689823,0.025,0.125,3.689315,0.025,0.125
10,3.697172,0.033333,3.689811,0.025,0.125,3.689339,0.025,0.125
11,3.687312,0.016667,3.68983,0.025,0.125,3.689412,0.025,0.1375
12,3.689741,0.025,3.689723,0.025,0.125,3.689444,0.025,0.1375
13,3.687413,0.025,3.689748,0.025,0.1,3.689473,0.025,0.125
14,3.696357,0.025,3.689738,0.025,0.1,3.689542,0.025,0.125
15,3.692266,0.033333,3.689751,0.025,0.125,3.689673,0.025,0.125
16,3.690744,0.020833,3.68985,0.025,0.1125,3.689613,0.025,0.15
17,3.692133,0.016667,3.68984,0.025,0.125,3.689667,0.025,0.1375
18,3.691217,0.029167,3.689904,0.025,0.125,3.68965,0.025,0.125
19,3.69098,0.020833,3.689854,0.025,0.125,3.689643,0.025,0.125
20,3.692294,0.045833,3.689794,0.025,0.125,3.689618,0.025,0.125
21,3.697204,0.016667,3.68979,0.025,0.1125,3.689562,0.025,0.1125
22,3.691914,0.016667,3.689723,0.025,0.125,3.689533,0.025,0.1125
23,3.689321,0.0125,3.68968,0.025,0.1125,3.689558,0.025,0.1375
24,3.691286,0.016667,3.689724,0.0375,0.1125,3.689491,0.0375,0.1125
25,3.689747,0.0125,3.689698,0.025,0.1125,3.689418,0.0375,0.1375
26,3.687481,0.0375,3.689679,0.025,0.1125,3.689379,0.025,0.1375
27,3.688252,0.016667,3.689633,0.025,0.125,3.689394,0.025,0.1125
28,3.691154,0.020833,3.689624,0.025,0.1,3.689405,0.025,0.125
29,3.691863,0.016667,3.689681,0.025,0.125,3.689398,0.025,0.15
30,3.688555,0.008333,3.689688,0.025,0.125,3.68943,0.025,0.125
31,3.68795,0.025,3.6897,0.025,0.125,3.689412,0.025,0.125
32,3.688447,0.033333,3.689702,0.025,0.125,3.689344,0.025,0.125
33,3.689235,0.025,3.689693,0.025,0.125,3.689348,0.025,0.125
34,3.687806,0.025,3.689687,0.025,0.1125,3.689284,0.025,0.1375
35,3.689539,0.020833,3.689699,0.025,0.1125,3.689332,0.025,0.125
36,3.689406,0.025,3.689703,0.025,0.1125,3.689286,0.025,0.1375
37,3.692608,0.025,3.689655,0.025,0.1125,3.689321,0.025,0.125
38,3.686508,0.016667,3.689607,0.025,0.125,3.689308,0.025,0.125
39,3.688211,0.025,3.689613,0.025,0.1125,3.689279,0.025,0.15
40,3.690118,0.0375,3.689626,0.025,0.1125,3.689259,0.025,0.1375
41,3.683833,0.016667,3.689654,0.025,0.1125,3.689257,0.025,0.15
42,3.68642,0.025,3.689668,0.025,0.125,3.689256,0.025,0.1375
43,3.689378,0.029167,3.68972,0.025,0.1125,3.68923,0.025,0.15
44,3.690381,0.054167,3.689769,0.025,0.125,3.689193,0.025,0.125
45,3.690276,0.008333,3.689735,0.025,0.125,3.689199,0.025,0.125
46,3.686219,0.033333,3.689723,0.025,0.125,3.689169,0.025,0.1125
47,3.689074,0.025,3.689645,0.025,0.1125,3.689134,0.025,0.125
48,3.688528,0.0375,3.68958,0.025,0.1125,3.689125,0.025,0.1375
49,3.687636,0.020833,3.689565,0.025,0.125,3.689166,0.025,0.125
50,3.685404,0.029167,3.689576,0.025,0.125,3.689194,0.025,0.125
51,3.688331,0.029167,3.689581,0.025,0.1125,3.689199,0.025,0.125
52,3.690113,0.020833,3.689599,0.025,0.1375,3.68917,0.025,0.1125
53,3.688254,0.016667,3.689579,0.025,0.125,3.689149,0.025,0.1125
54,3.687404,0.0375,3.689571,0.025,0.125,3.689147,0.025,0.1375
55,3.687559,0.016667,3.689581,0.025,0.1125,3.689155,0.025,0.125
56,3.689503,0.0375,3.689566,0.025,0.125,3.689096,0.025,0.15
57,3.687477,0.020833,3.689592,0.025,0.1125,3.689013,0.025,0.125
58,3.686462,0.020833,3.689561,0.025,0.125,3.689,0.025,0.1375
59,3.687358,0.016667,3.689533,0.025,0.1375,3.689034,0.025,0.125
60,3.686463,0.029167,3.689508,0.025,0.1125,3.689075,0.025,0.125
61,3.685155,0.020833,3.68954,0.025,0.1125,3.689085,0.025,0.1375
62,3.686144,0.020833,3.689606,0.025,0.125,3.689123,0.025,0.1125
63,3.684004,0.033333,3.689671,0.025,0.125,3.689131,0.025,0.125
64,3.683704,0.033333,3.689595,0.025,0.125,3.689136,0.025,0.125
65,3.688803,0.029167,3.689545,0.025,0.125,3.689187,0.025,0.125
66,3.686084,0.0375,3.689571,0.025,0.125,3.689129,0.025,0.125
67,3.685986,0.033333,3.689555,0.025,0.125,3.689124,0.025,0.125
68,3.689527,0.025,3.689556,0.025,0.125,3.689106,0.025,0.1375
69,3.6905,0.020833,3.689534,0.025,0.1375,3.689062,0.025,0.1375
70,3.683389,0.054167,3.68954,0.025,0.125,3.68903,0.025,0.1375
71,3.686105,0.033333,3.689552,0.025,0.125,3.689001,0.025,0.125
72,3.688976,0.016667,3.689536,0.025,0.125,3.688961,0.025,0.1125
73,3.690227,0.025,3.689526,0.025,0.1125,3.688928,0.025,0.125
74,3.688654,0.016667,3.689521,0.025,0.1125,3.688941,0.025,0.1375
75,3.688908,0.033333,3.689502,0.025,0.1125,3.688955,0.025,0.1125
76,3.687926,0.033333,3.689484,0.025,0.15,3.688945,0.025,0.1
77,3.684273,0.0375,3.689477,0.025,0.1375,3.688913,0.025,0.125
78,3.689165,0.008333,3.689456,0.025,0.125,3.688916,0.025,0.125
79,3.685864,0.025,3.689463,0.025,0.125,3.688924,0.025,0.125
80,3.686758,0.025,3.68952,0.025,0.125,3.688956,0.025,0.125
81,3.6875,0.025,3.689542,0.025,0.125,3.688966,0.025,0.125
82,3.685239,0.033333,3.689555,0.025,0.125,3.688988,0.025,0.125
83,3.684775,0.0375,3.689559,0.025,0.1,3.688999,0.025,0.15
84,3.683062,0.041667,3.689524,0.025,0.125,3.689016,0.025,0.1375
85,3.682109,0.045833,3.689475,0.025,0.1125,3.688961,0.025,0.1375
86,3.688122,0.029167,3.689459,0.0125,0.1,3.688899,0.0375,0.15
87,3.68608,0.020833,3.689513,0.0375,0.1,3.688868,0.0125,0.125
88,3.685413,0.025,3.689594,0.025,0.1125,3.688833,0.025,0.125
89,3.69106,0.0125,3.68955,0.025,0.1125,3.688843,0.025,0.15
90,3.684864,0.041667,3.689542,0.0125,0.1125,3.68884,0.0375,0.1125
91,3.687866,0.025,3.689534,0.025,0.1,3.688821,0.0375,0.1125
92,3.684442,0.045833,3.689503,0.025,0.125,3.688802,0.025,0.125
93,3.683138,0.041667,3.689457,0.025,0.1,3.688808,0.025,0.1625
94,3.688191,0.029167,3.689433,0.025,0.0875,3.688831,0.025,0.125
95,3.684905,0.033333,3.68944,0.025,0.1125,3.688822,0.025,0.125
96,3.684877,0.020833,3.689449,0.025,0.1125,3.688806,0.025,0.125
97,3.6845,0.041667,3.689465,0.025,0.125,3.688786,0.025,0.125
98,3.681946,0.05,3.689484,0.025,0.125,3.688792,0.025,0.125
99,3.683528,0.029167,3.689494,0.025,0.125,3.688843,0.025,0.125
100,3.684453,0.0375,3.689517,0.025,0.125,3.68888,0.025,0.1125
