epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.694082,0.0375,3.689693,0.0375,0.15,3.689616,0.025,0.15
2,3.693492,0.029167,3.689186,0.0125,0.15,3.689059,0.025,0.1375
3,3.688967,0.029167,3.688495,0.025,0.175,3.688274,0.025,0.15
4,3.689134,0.025,3.687644,0.025,0.15,3.687768,0.025,0.1375
5,3.690084,0.041667,3.686935,0.0375,0.1375,3.687148,0.0125,0.125
6,3.684548,0.033333,3.686235,0.025,0.125,3.686468,0.025,0.125
7,3.686257,0.045833,3.685274,0.025,0.1375,3.685607,0.025,0.1375
8,3.685663,0.029167,3.684315,0.025,0.1375,3.684795,0.025,0.125
9,3.684114,0.05,3.683479,0.025,0.1375,3.683871,0.025,0.125
10,3.690052,0.05,3.682506,0.025,0.15,3.683066,0.025,0.1375
11,3.682484,0.029167,3.681479,0.05,0.225,3.682192,0.0125,0.1625
12,3.68206,0.0375,3.680387,0.0375,0.225,3.681224,0.025,0.2
13,3.678853,0.025,3.679211,0.0375,0.2375,3.680312,0.025,0.2125
14,3.680606,0.05,3.677936,0.05,0.2875,3.679119,0.0375,0.1875
15,3.679905,0.0375,3.676597,0.075,0.25,3.677683,0.05,0.25
16,3.674933,0.041667,3.674864,0.0375,0.2375,3.67607,0.0375,0.2625
17,3.677359,0.0375,3.672866,0.0625,0.2875,3.674222,0.0375,0.2625
18,3.673909,0.075,3.670383,0.0625,0.2625,3.671892,0.05,0.2625
19,3.669799,0.066667,3.667478,0.0625,0.2875,3.669053,0.05,0.2625
20,3.666323,0.075,3.664195,0.0875,0.2625,3.665917,0.075,0.2625
21,3.666918,0.054167,3.660402,0.0875,0.225,3.662054,0.075,0.1875
22,3.656462,0.058333,3.655886,0.0875,0.225,3.657604,0.0625,0.2125
23,3.647894,0.066667,3.650182,0.0875,0.2125,3.652051,0.075,0.1875
24,3.646655,0.054167,3.643301,0.075,0.225,3.645257,0.0625,0.2125
25,3.641631,0.0625,3.635319,0.075,0.2375,3.637227,0.0625,0.2125
26,3.632905,0.054167,3.625298,0.075,0.2625,3.627556,0.0875,0.2625
27,3.628217,0.041667,3.612844,0.1,0.2875,3.615338,0.1,0.2625
28,3.610031,0.070833,3.596964,0.1,0.3,3.599461,0.1,0.2875
29,3.593567,0.079167,3.575516,0.125,0.3,3.578015,0.125,0.3125
30,3.575978,0.0625,3.548988,0.1125,0.35,3.551781,0.1,0.3125
31,3.553444,0.083333,3.516464,0.075,0.425,3.51875,0.1,0.4
32,3.506264,0.0875,3.473259,0.15,0.475,3.476149,0.1125,0.4125
33,3.461082,0.108333,3.414163,0.175,0.525,3.416291,0.175,0.475
34,3.404443,0.129167,3.334668,0.225,0.55,3.335192,0.25,0.4875
35,3.350414,0.133333,3.227844,0.2125,0.5375,3.227775,0.1875,0.525
36,3.226478,0.133333,3.084169,0.2375,0.6125,3.078849,0.2625,0.6375
37,3.134308,0.175,2.912863,0.1625,0.7125,2.896001,0.2375,0.75
