epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.695314,0.0375,3.689646,0.025,0.1625,3.690276,0.025,0.125
2,3.694375,0.033333,3.689176,0.025,0.1375,3.689834,0.0125,0.15
3,3.689829,0.025,3.688663,0.025,0.1375,3.689079,0.025,0.1375
4,3.690093,0.029167,3.687813,0.025,0.175,3.688522,0.025,0.125
5,3.6912,0.029167,3.687248,0.025,0.1375,3.688016,0.025,0.1125
6,3.685509,0.029167,3.686748,0.0125,0.125,3.687483,0.0375,0.1125
7,3.687059,0.0375,3.686143,0.025,0.1125,3.686921,0.0375,0.1
8,3.686638,0.033333,3.685355,0.025,0.1375,3.686258,0.025,0.1375
9,3.685122,0.0625,3.684657,0.0375,0.15,3.685585,0.025,0.1125
10,3.692369,0.041667,3.683998,0.0375,0.1375,3.685062,0.025,0.1125
11,3.684338,0.020833,3.683376,0.025,0.1625,3.684451,0.025,0.1375
12,3.685781,0.020833,3.682562,0.025,0.175,3.683826,0.025,0.15
13,3.681379,0.016667,3.681877,0.025,0.15,3.68319,0.025,0.1625
14,3.685156,0.05,3.681114,0.025,0.1875,3.68256,0.025,0.2
15,3.683992,0.029167,3.680196,0.025,0.1875,3.681705,0.025,0.1875
16,3.67748,0.0375,3.679014,0.05,0.225,3.680504,0.05,0.2375
17,3.680523,0.045833,3.677884,0.075,0.2375,3.679495,0.075,0.2375
18,3.679404,0.0625,3.676702,0.075,0.25,3.678245,0.0625,0.2125
19,3.675462,0.0625,3.675254,0.075,0.2375,3.67686,0.0625,0.1625
20,3.6765,0.05,3.673498,0.1,0.225,3.675244,0.05,0.1625
21,3.679206,0.045833,3.67149,0.1,0.2,3.673251,0.0375,0.1875
22,3.671779,0.045833,3.669468,0.05,0.1875,3.671176,0.05,0.175
23,3.665458,0.058333,3.66703,0.05,0.1875,3.668827,0.05,0.1875
24,3.66556,0.025,3.664174,0.05,0.2125,3.665855,0.05,0.175
25,3.665003,0.0375,3.660767,0.05,0.2,3.662578,0.05,0.225
26,3.660192,0.05,3.656612,0.0625,0.25,3.658497,0.0625,0.2375
27,3.659104,0.041667,3.65185,0.0625,0.25,3.653978,0.0625,0.2375
28,3.648216,0.054167,3.646001,0.075,0.275,3.648149,0.0625,0.2375
29,3.645326,0.083333,3.638948,0.075,0.275,3.641206,0.075,0.275
30,3.639111,0.070833,3.630132,0.075,0.3,3.632519,0.0625,0.275
31,3.633926,0.066667,3.619773,0.075,0.325,3.62209,0.075,0.3
32,3.609372,0.075,3.607646,0.075,0.3375,3.609798,0.075,0.325
33,3.602693,0.070833,3.591827,0.0875,0.3125,3.593735,0.1,0.3
34,3.584773,0.075,3.571192,0.1125,0.325,3.572738,0.1,0.3
35,3.570712,0.091667,3.544981,0.1125,0.3375,3.546674,0.1,0.3
36,3.530403,0.1,3.511945,0.1,0.325,3.513378,0.0875,0.2875
37,3.517483,0.058333,3.46885,0.1125,0.3625,3.469755,0.1125,0.375
38,3.472303,0.091667,3.412263,0.125,0.4125,3.412175,0.1125,0.425
39,3.420575,0.104167,3.338167,0.125,0.525,3.336276,0.1375,0.525
40,3.34226,0.133333,3.243695,0.125,0.575,3.240029,0.175,0.5875
41,3.231671,0.15,3.126115,0.2125,0.575,3.115871,0.2,0.6375
42,3.09465,0.1875,2.954114,0.2,0.7125,2.937564,0.3125,0.7
43,2.928553,0.229167,2.748355,0.2625,0.6875,2.726419,0.3,0.725
44,2.757306,0.245833,2.520252,0.325,0.8,2.485341,0.3625,0.8
45,2.689168,0.2,2.351109,0.3875,0.825,2.282279,0.4875,0.8375
46,2.543997,0.258333,2.178092,0.4375,0.8375,2.109003,0.4625,0.9125
47,2.250079,0.341667,2.05397,0.4625,0.8,1.962691,0.475,0.8875
48,2.207573,0.320833,1.926337,0.425,0.875,1.819301,0.5,0.8875
49,2.154945,0.358333,1.873437,0.425,0.85,1.734508,0.4625,0.9125
50,1.932417,0.416667,1.785249,0.4875,0.8375,1.62492,0.5625,0.9125
51,1.859438,0.416667,1.682018,0.5125,0.85,1.506931,0.45,0.9375
52,1.741457,0.441667,1.654052,0.5125,0.85,1.485775,0.5875,0.9375
53,1.799051,0.425,1.610447,0.525,0.8875,1.398443,0.575,0.925
54,1.530533,0.5,1.464205,0.5625,0.8875,1.272695,0.6125,0.9375
55,1.501465,0.5,1.528655,0.55,0.875,1.271323,0.5625,0.9375
56,1.487569,0.533333,1.436723,0.525,0.9,1.187483,0.6125,0.95
57,1.373935,0.516667,1.392698,0.6,0.925,1.136203,0.6375,0.9625
58,1.415804,0.545833,1.434013,0.575,0.9125,1.169869,0.675,0.95
59,1.290521,0.583333,1.294058,0.625,0.925,1.044807,0.6875,0.95
60,1.179796,0.633333,1.121026,0.675,0.9375,0.944793,0.7125,0.9625
61,1.175667,0.558333,1.235115,0.5875,0.95,1.07848,0.65,0.975
62,1.106497,0.629167,1.274787,0.6125,0.9,1.138514,0.55,0.9625
63,1.107268,0.5875,1.166339,0.6125,0.9125,0.988733,0.6875,0.9375
64,1.076851,0.6625,1.141845,0.625,0.9375,0.921645,0.75,0.975
65,1.016241,0.629167,1.253601,0.6,0.9125,0.99411,0.7,0.975
66,1.08127,0.641667,1.148573,0.6375,0.9125,0.900891,0.725,0.9875
67,0.843636,0.704167,1.059525,0.65,0.9375,0.816252,0.7,0.975
68,1.156065,0.608333,1.022003,0.7,0.95,0.77633,0.7375,0.9625
69,1.053622,0.65,1.093281,0.675,0.95,0.868016,0.725,0.9875
70,0.745246,0.720833,1.134244,0.675,0.95,0.973822,0.6875,0.9625
71,0.853606,0.704167,0.990761,0.7125,0.95,0.880413,0.725,0.975
72,0.834763,0.716667,1.108153,0.6375,0.9375,0.995812,0.6875,0.9625
73,0.973134,0.654167,1.079754,0.6375,0.9375,0.760066,0.75,0.975
74,0.859731,0.708333,0.943553,0.7125,0.95,0.705514,0.725,0.9875
75,0.802284,0.729167,0.956009,0.7,0.95,0.813534,0.7125,0.975
76,0.843253,0.6875,0.975496,0.7125,0.95,0.770864,0.725,0.9875
77,0.87386,0.691667,0.968176,0.65,0.9875,0.825453,0.6875,1.0
78,0.709323,0.766667,0.894099,0.65,0.975,0.706489,0.775,1.0
79,0.774939,0.733333,0.900823,0.675,0.9625,0.715149,0.7625,1.0
80,0.697907,0.720833,1.130408,0.625,0.9375,0.872364,0.725,0.975
81,0.740638,0.770833,1.031582,0.6875,0.9375,0.809432,0.725,0.9875
82,0.856282,0.729167,0.916373,0.75,0.95,0.776663,0.7125,1.0
83,0.763001,0.754167,0.920715,0.6875,0.95,0.771871,0.725,0.9875
84,0.732036,0.733333,0.946084,0.6625,0.9375,0.862145,0.7,0.9875
85,0.729413,0.720833,0.912297,0.675,0.9625,0.735655,0.7375,1.0
86,0.796524,0.716667,0.914821,0.7,0.95,0.745279,0.7875,0.975
87,0.655984,0.770833,1.036976,0.6875,0.9375,0.847338,0.7125,0.975
88,0.648598,0.770833,1.049135,0.6625,0.9375,0.823564,0.725,0.9875
89,0.702353,0.770833,1.119361,0.6125,0.95,0.835193,0.7625,0.9875
90,0.724779,0.754167,1.056524,0.6,0.9625,0.794832,0.7,0.9875
91,0.627916,0.791667,0.99086,0.6375,0.975,0.824126,0.725,0.9875
92,0.679492,0.775,0.930569,0.7,0.9625,0.755742,0.6875,1.0
93,0.714174,0.770833,0.977001,0.7,0.9375,0.786715,0.7,0.975
94,0.679471,0.775,0.980138,0.7125,0.925,0.764917,0.75,0.9625
95,0.683418,0.745833,0.985401,0.7,0.9375,0.836505,0.7625,0.9875
96,0.714731,0.729167,0.958691,0.675,0.9625,0.902289,0.7875,0.975
97,0.788888,0.779167,0.926162,0.7,0.9625,0.863716,0.775,0.975
98,0.638867,0.754167,1.086452,0.7125,0.9375,0.881972,0.6875,0.9875
99,0.679774,0.754167,0.967098,0.6875,0.9625,0.82076,0.725,0.9625
100,0.571845,0.808333,0.86137,0.7125,0.9625,0.867494,0.75,0.975
