epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
61,0.867359,0.679167,0.630182,0.8625,0.9625,0.696276,0.8375,0.975
62,0.710799,0.766667,0.629311,0.8125,0.95,0.710994,0.8,0.9625
63,0.774057,0.75,0.719505,0.7625,0.95,0.796519,0.75,0.975
64,0.772401,0.75,0.725891,0.7875,0.9625,0.632655,0.825,0.975
65,0.861759,0.6875,0.620142,0.8625,0.95,0.663023,0.8625,0.975
66,0.821098,0.7375,0.704266,0.7875,0.9625,0.826119,0.825,0.95
67,0.705781,0.7,0.734571,0.775,0.9625,0.835794,0.8375,0.975
68,0.622867,0.783333,0.671357,0.75,0.9875,0.762384,0.8125,0.9875
69,0.652086,0.770833,0.622796,0.8,0.9875,0.680455,0.8125,0.9875
70,0.853515,0.7125,0.588309,0.825,0.975,0.685265,0.8125,0.9875
71,0.622622,0.8125,0.763207,0.7625,0.9375,0.759005,0.8125,0.975
72,0.818269,0.754167,0.708005,0.75,0.95,0.747896,0.825,0.95
73,0.777652,0.7375,0.578786,0.825,0.975,0.69495,0.825,0.9875
74,0.656204,0.741667,0.625926,0.8125,0.9875,0.663033,0.7875,0.9875
75,0.736419,0.7375,0.632307,0.7875,0.9875,0.669757,0.825,0.975
76,0.671975,0.754167,0.658603,0.7875,0.9875,0.771656,0.825,0.9875
77,0.712034,0.720833,0.58798,0.825,0.9875,0.714784,0.85,0.9875
78,0.599247,0.795833,0.555036,0.8375,0.9875,0.671751,0.8125,0.9875
79,0.65008,0.791667,0.567101,0.85,0.9875,0.654897,0.8625,0.9875
80,0.558649,0.825,0.589366,0.825,0.9875,0.673507,0.85,0.975
81,0.655839,0.766667,0.595041,0.8375,0.975,0.726263,0.825,0.975
82,0.704355,0.7875,0.619301,0.7875,0.975,0.699845,0.8125,0.9875
83,0.536563,0.808333,0.592262,0.8125,0.975,0.678126,0.8125,0.9875
84,0.47111,0.825,0.584657,0.8125,0.9625,0.674159,0.825,0.9875
85,0.506151,0.825,0.651028,0.8,0.975,0.743106,0.825,0.9875
86,0.696039,0.758333,0.617257,0.8375,0.9875,0.773353,0.875,0.9875
87,0.502109,0.825,0.619782,0.8375,0.9875,0.827333,0.8,0.975
88,0.627635,0.754167,0.603685,0.825,0.9875,0.676483,0.8125,0.975
89,0.491188,0.804167,0.598325,0.825,0.9875,0.564655,0.875,0.975
90,0.604861,0.8125,0.548951,0.85,0.9875,0.577141,0.875,0.975
91,0.467057,0.854167,0.602241,0.825,0.9875,0.687579,0.85,0.9875
92,0.604478,0.7875,0.622828,0.7875,0.9875,0.737598,0.8625,0.9875
93,0.5021,0.8125,0.626905,0.825,0.9875,0.736172,0.8375,0.9875
94,0.624527,0.795833,0.538567,0.825,0.975,0.692116,0.8375,0.9875
95,0.600064,0.795833,0.482396,0.8375,0.9875,0.693562,0.825,0.9875
96,0.460361,0.816667,0.513431,0.8625,0.9875,0.823325,0.825,0.9875
97,0.51896,0.820833,0.444789,0.9125,0.9875,0.742388,0.85,0.9875
98,0.55895,0.795833,0.396097,0.9125,0.9875,0.589904,0.8625,0.9875
99,0.510566,0.858333,0.435133,0.8625,0.9875,0.566724,0.8875,0.975
100,0.513459,0.841667,0.430814,0.9,0.9875,0.615757,0.8625,0.975
