epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.689947,0.020833,3.688578,0.05,0.1375,3.688169,0.025,0.15
2,3.689655,0.041667,3.687981,0.0375,0.1375,3.687603,0.025,0.15
3,3.686246,0.025,3.687218,0.0375,0.15,3.686862,0.025,0.15
4,3.686585,0.025,3.686314,0.0375,0.1625,3.685987,0.025,0.1625
5,3.685976,0.033333,3.685334,0.0375,0.1625,3.685009,0.025,0.175
6,3.68313,0.041667,3.684337,0.0375,0.175,3.683995,0.0375,0.1875
7,3.683911,0.029167,3.683345,0.0375,0.175,3.682938,0.0375,0.1875
8,3.681934,0.041667,3.682163,0.0625,0.1625,3.681726,0.05,0.2125
9,3.681249,0.033333,3.680707,0.0625,0.2,3.680305,0.0625,0.2
10,3.682537,0.033333,3.679105,0.0625,0.225,3.678713,0.075,0.2375
11,3.676875,0.054167,3.677235,0.0625,0.225,3.676884,0.0625,0.2375
12,3.675354,0.05,3.675021,0.0875,0.225,3.674677,0.0625,0.2375
13,3.672727,0.079167,3.672373,0.075,0.225,3.672075,0.0625,0.2375
14,3.6721,0.054167,3.669286,0.075,0.225,3.668982,0.0625,0.25
15,3.668368,0.05,3.665545,0.075,0.2375,3.665253,0.075,0.2375
16,3.664157,0.0625,3.660889,0.1,0.25,3.66052,0.075,0.2625
17,3.658511,0.075,3.655222,0.1,0.2625,3.654798,0.075,0.25
18,3.652355,0.041667,3.648,0.1,0.25,3.647545,0.0875,0.2375
19,3.643694,0.054167,3.638739,0.1,0.225,3.63845,0.0875,0.225
20,3.635725,0.0375,3.627202,0.1,0.225,3.626975,0.0875,0.225
21,3.624164,0.0625,3.612718,0.1125,0.225,3.612527,0.0875,0.225
22,3.602419,0.054167,3.593183,0.1,0.225,3.593018,0.0875,0.2125
23,3.591552,0.066667,3.567353,0.0875,0.2,3.567538,0.0875,0.225
24,3.558934,0.0625,3.534722,0.0875,0.2125,3.535312,0.0875,0.2125
25,3.529942,0.0875,3.491026,0.1125,0.2375,3.492971,0.1,0.2375
26,3.484775,0.083333,3.432155,0.1125,0.25,3.43658,0.1,0.25
27,3.437032,0.0875,3.352294,0.1125,0.375,3.358677,0.125,0.3375
28,3.342119,0.1,3.23635,0.1125,0.5,3.244977,0.125,0.4875
29,3.249667,0.104167,3.085503,0.225,0.6,3.091993,0.25,0.65
30,3.099245,0.170833,2.888685,0.25,0.6875,2.893065,0.2625,0.7125
31,2.933308,0.2125,2.646141,0.3,0.7125,2.636483,0.35,0.7625
32,2.743746,0.204167,2.371989,0.325,0.7375,2.343061,0.4,0.825
33,2.458243,0.308333,2.078764,0.425,0.8,2.029648,0.525,0.875
34,2.262375,0.279167,1.871804,0.425,0.85,1.804058,0.55,0.8375
35,2.230671,0.304167,1.68075,0.525,0.9125,1.626681,0.6,0.875
36,1.913212,0.379167,1.676722,0.5125,0.9,1.522592,0.5875,0.9125
37,1.905955,0.395833,1.542261,0.4875,0.9,1.444683,0.525,0.9
38,1.779288,0.45,1.583003,0.475,0.9,1.438487,0.5375,0.9125
39,1.710633,0.445833,1.363585,0.5875,0.875,1.254071,0.6375,0.8875
40,1.61466,0.508333,1.265982,0.675,0.925,1.197085,0.7,0.925
41,1.407735,0.5875,1.251119,0.6,0.9625,1.089859,0.7125,0.9625
42,1.338122,0.558333,1.243219,0.65,0.9125,1.083935,0.7125,0.9375
43,1.189045,0.633333,1.233178,0.6625,0.9375,1.020701,0.6875,0.9625
44,1.244503,0.554167,1.252462,0.6125,0.9375,1.038237,0.6625,0.95
45,1.243722,0.633333,1.119621,0.7,0.925,1.039117,0.7625,0.95
46,1.222066,0.6125,0.960299,0.75,0.9375,0.855651,0.825,0.9625
47,1.123245,0.6375,1.090173,0.625,0.95,0.947312,0.675,0.975
48,1.212833,0.595833,0.888581,0.7625,0.9625,0.855105,0.8,0.9625
49,1.281445,0.595833,1.059192,0.675,0.9625,0.906819,0.7625,0.9625
50,1.184631,0.641667,0.967402,0.6875,0.975,0.78235,0.8125,0.975
51,1.046323,0.6375,0.930175,0.7125,0.9625,0.772879,0.85,0.975
52,1.015356,0.658333,0.932956,0.725,0.9625,0.936976,0.8125,0.9625
53,1.09231,0.65,0.895352,0.75,0.9125,0.767234,0.8375,0.975
54,0.997987,0.6875,0.916494,0.7125,0.9375,0.890795,0.775,0.975
55,1.090094,0.620833,0.780161,0.7625,0.975,0.72611,0.8125,0.9875
56,0.985711,0.7,0.758664,0.7375,0.95,0.764201,0.7625,0.975
57,1.029423,0.670833,0.841299,0.7125,0.975,0.725441,0.8125,0.975
58,0.856081,0.7,0.775298,0.7875,0.9625,0.712428,0.8125,0.975
59,0.985,0.645833,0.67367,0.8,0.975,0.693485,0.775,0.975
60,0.898761,0.733333,0.673141,0.8375,0.975,0.66384,0.8375,0.9875
61,1.121529,0.641667,0.69695,0.775,0.975,0.708927,0.825,0.9875
62,0.890159,0.695833,0.688185,0.825,0.9625,0.714726,0.8125,0.9875
63,0.77097,0.725,0.667489,0.7625,0.9625,0.695254,0.8375,0.9875
64,0.767647,0.691667,0.711918,0.7125,0.975,0.657462,0.8,0.9875
65,0.86756,0.6875,0.585013,0.825,0.975,0.57303,0.8375,0.975
66,0.863579,0.695833,0.645167,0.7875,0.9625,0.724091,0.8375,0.9875
67,0.870328,0.725,0.549252,0.8125,0.9875,0.663391,0.8125,0.975
68,0.880593,0.695833,0.57491,0.825,0.975,0.633156,0.8125,0.9875
69,0.880399,0.716667,0.628111,0.85,0.975,0.787809,0.825,0.975
70,0.739954,0.75,0.652449,0.7875,0.975,0.761248,0.8375,0.9875
71,0.704209,0.754167,0.538568,0.8125,0.9875,0.612214,0.85,0.9875
72,0.787842,0.754167,0.602259,0.8625,0.975,0.599552,0.8375,0.9875
73,0.855734,0.7,0.560843,0.7875,0.9875,0.704579,0.7875,0.975
74,0.798829,0.716667,0.579147,0.825,0.975,0.682124,0.8625,0.9625
75,0.712911,0.770833,0.569639,0.8,0.9875,0.636695,0.85,0.95
76,0.655237,0.758333,0.614672,0.8,0.9875,0.664578,0.875,0.975
77,0.798008,0.7125,0.680571,0.7625,0.975,0.77166,0.825,0.975
78,0.669976,0.766667,0.547826,0.7875,0.975,0.696716,0.8625,0.975
79,0.81496,0.745833,0.536845,0.8125,0.9875,0.658869,0.825,0.9875
80,0.817479,0.704167,0.669765,0.7875,0.9875,0.772184,0.8375,0.95
81,0.863787,0.6875,0.578014,0.7875,0.975,0.639392,0.8625,1.0
82,0.8146,0.708333,0.490671,0.9,0.9875,0.644388,0.875,0.9875
83,0.798791,0.720833,0.517277,0.8125,0.9875,0.610459,0.8375,0.9875
84,0.765414,0.725,0.58136,0.8125,0.9875,0.584024,0.85,0.9875
85,0.792243,0.725,0.482467,0.8625,0.9875,0.529917,0.8625,0.9875
86,0.757182,0.729167,0.544956,0.8375,0.9875,0.631369,0.8625,0.9875
87,0.663021,0.783333,0.530371,0.8625,0.975,0.645083,0.8375,0.9875
88,0.712471,0.741667,0.494695,0.825,0.975,0.595103,0.8375,0.9875
89,0.650716,0.758333,0.464766,0.8875,0.975,0.511217,0.8875,0.9875
90,0.698972,0.758333,0.417766,0.8875,0.9875,0.452213,0.9,0.975
91,0.673214,0.754167,0.362155,0.925,0.9875,0.492796,0.875,0.9875
92,0.672076,0.733333,0.373049,0.9125,0.975,0.536579,0.8625,0.9875
93,0.667295,0.783333,0.390445,0.9125,0.975,0.568149,0.85,0.975
94,0.642573,0.775,0.42446,0.875,0.975,0.586094,0.825,0.975
95,0.587115,0.820833,0.400286,0.9,0.975,0.635904,0.8625,0.9625
96,0.60498,0.791667,0.341173,0.8875,0.975,0.570984,0.85,0.975
97,0.529818,0.825,0.34345,0.9,0.975,0.518312,0.8625,0.975
98,0.565928,0.825,0.366092,0.925,0.975,0.534536,0.8625,0.9875
99,0.610932,0.791667,0.36776,0.875,0.975,0.588768,0.8625,0.9875
100,0.567315,0.85,0.349674,0.9125,0.975,0.558065,0.875,0.9875
