epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.696549,0.029167,3.689801,0.025,0.15,3.690757,0.025,0.125
2,3.695418,0.029167,3.689533,0.0375,0.15,3.690341,0.025,0.125
3,3.690554,0.025,3.689171,0.025,0.1125,3.689822,0.025,0.1375
4,3.690797,0.029167,3.688548,0.025,0.1125,3.689439,0.025,0.1375
5,3.692184,0.025,3.688142,0.025,0.1125,3.689064,0.0125,0.1
6,3.685795,0.033333,3.687883,0.025,0.1125,3.688621,0.025,0.1125
7,3.688631,0.041667,3.687464,0.0125,0.1375,3.68824,0.0375,0.1125
8,3.687424,0.0375,3.686803,0.05,0.125,3.687721,0.025,0.125
9,3.686558,0.054167,3.686208,0.0375,0.125,3.687168,0.025,0.1375
10,3.694784,0.041667,3.685742,0.025,0.15,3.686792,0.025,0.125
11,3.685694,0.016667,3.685261,0.025,0.15,3.686397,0.025,0.15
12,3.68833,0.025,3.684786,0.025,0.15,3.685962,0.025,0.1375
13,3.683832,0.020833,3.684566,0.025,0.1125,3.68581,0.025,0.125
14,3.688866,0.05,3.684129,0.025,0.15,3.685334,0.025,0.1375
15,3.685476,0.033333,3.683732,0.025,0.1875,3.684949,0.025,0.1625
16,3.680761,0.0375,3.683434,0.025,0.2125,3.684614,0.025,0.2
17,3.685309,0.025,3.682931,0.025,0.225,3.68417,0.025,0.1875
18,3.684934,0.029167,3.682359,0.025,0.2,3.68367,0.025,0.1625
19,3.681956,0.045833,3.681746,0.05,0.15,3.683058,0.05,0.1625
20,3.681983,0.0375,3.680985,0.0375,0.15,3.682271,0.0375,0.15
21,3.687759,0.029167,3.680151,0.025,0.15,3.681432,0.025,0.15
22,3.681066,0.054167,3.679298,0.0375,0.2125,3.680454,0.025,0.175
23,3.67533,0.045833,3.678394,0.025,0.1875,3.679572,0.025,0.175
24,3.677884,0.029167,3.677502,0.025,0.15,3.678494,0.025,0.15
25,3.678512,0.025,3.676403,0.025,0.1625,3.677408,0.025,0.15
26,3.6766,0.05,3.675086,0.025,0.15,3.67616,0.025,0.1625
27,3.673356,0.05,3.673536,0.025,0.15,3.674652,0.025,0.175
28,3.672794,0.029167,3.671685,0.025,0.1625,3.672879,0.025,0.175
29,3.675877,0.041667,3.669411,0.0375,0.1875,3.670748,0.025,0.2125
30,3.669405,0.054167,3.666947,0.05,0.2,3.66849,0.0375,0.1875
31,3.667595,0.070833,3.664271,0.05,0.2125,3.665971,0.05,0.1875
32,3.657049,0.066667,3.661212,0.075,0.2,3.662955,0.0625,0.2
33,3.660844,0.0375,3.657586,0.0875,0.225,3.659312,0.075,0.2125
34,3.65516,0.045833,3.653439,0.0875,0.275,3.655176,0.075,0.225
35,3.65311,0.070833,3.648584,0.075,0.2875,3.650426,0.075,0.2375
36,3.642227,0.041667,3.642937,0.125,0.275,3.644571,0.075,0.2375
37,3.645161,0.045833,3.636409,0.0875,0.2625,3.637832,0.0625,0.2375
38,3.632843,0.054167,3.628164,0.075,0.25,3.629539,0.0625,0.225
39,3.630368,0.05,3.618446,0.0875,0.2625,3.620037,0.075,0.2375
40,3.614557,0.058333,3.606682,0.0875,0.2875,3.608175,0.0625,0.225
41,3.584883,0.079167,3.591339,0.1,0.2875,3.592392,0.0875,0.2625
42,3.578644,0.091667,3.571723,0.1,0.375,3.572315,0.1125,0.35
43,3.559633,0.108333,3.546869,0.1125,0.4125,3.546897,0.125,0.4
44,3.533045,0.129167,3.515169,0.1125,0.475,3.514912,0.1125,0.45
45,3.525943,0.095833,3.473708,0.125,0.5125,3.473163,0.1125,0.4625
46,3.458111,0.125,3.42135,0.175,0.525,3.419717,0.125,0.5125
47,3.404951,0.129167,3.348341,0.175,0.5125,3.344526,0.1625,0.525
48,3.357561,0.145833,3.250629,0.175,0.6,3.246749,0.1875,0.5625
49,3.224127,0.1625,3.131033,0.2625,0.6625,3.128484,0.275,0.675
50,3.120657,0.204167,2.977411,0.3,0.6625,2.969937,0.25,0.625
51,3.040204,0.15,2.807338,0.2625,0.6375,2.784279,0.2375,0.65
52,2.881489,0.2125,2.642125,0.3375,0.775,2.608061,0.275,0.8375
53,2.827206,0.175,2.476391,0.3625,0.7125,2.423618,0.3625,0.8375
54,2.531389,0.279167,2.284544,0.4375,0.8,2.206891,0.475,0.85
55,2.352547,0.304167,2.076405,0.5125,0.8375,1.96895,0.5,0.9
56,2.217063,0.3375,1.993121,0.4375,0.8125,1.879585,0.4875,0.9
57,2.061454,0.3375,1.838838,0.55,0.8125,1.715714,0.5125,0.925
58,1.906051,0.379167,1.781133,0.5,0.8875,1.604173,0.525,0.9125
59,1.861127,0.375,1.700978,0.4625,0.8625,1.548254,0.5125,0.9375
60,1.700418,0.458333,1.553847,0.5125,0.875,1.386566,0.6375,0.9625
