epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
62,0.888251,0.683333,0.71333,0.825,0.9625,0.744606,0.8375,0.9625
63,0.722166,0.758333,0.559747,0.85,0.9625,0.630483,0.8875,0.975
64,0.656405,0.770833,0.56262,0.85,0.975,0.699301,0.8375,0.9625
65,0.902397,0.725,0.530701,0.85,0.975,0.681737,0.8375,0.975
66,0.852772,0.716667,0.593042,0.8125,0.975,0.604447,0.85,0.9875
67,0.693358,0.8,0.581147,0.85,0.975,0.598128,0.85,0.975
68,0.769651,0.733333,0.601785,0.8125,0.95,0.74568,0.8375,0.9625
69,0.770539,0.720833,0.494767,0.9,0.9625,0.71104,0.8375,0.975
70,0.706459,0.745833,0.580333,0.8,0.975,0.627839,0.8375,0.9875
71,0.791998,0.716667,0.537768,0.825,0.975,0.55886,0.8625,0.9875
72,0.646411,0.795833,0.634506,0.8,0.975,0.587782,0.825,1.0
73,0.808887,0.716667,0.578354,0.8375,0.975,0.62828,0.825,0.9875
74,0.693704,0.741667,0.535333,0.85,0.975,0.637923,0.8125,0.975
75,0.725819,0.733333,0.502259,0.8375,0.975,0.553794,0.85,0.975
76,0.626235,0.779167,0.496383,0.8875,0.975,0.532695,0.85,0.975
77,0.782497,0.7375,0.518311,0.85,0.975,0.551451,0.8625,0.975
78,0.670927,0.770833,0.539396,0.85,0.975,0.62413,0.8625,0.9625
79,0.716079,0.729167,0.578523,0.8375,0.975,0.684953,0.8625,0.975
80,0.591854,0.808333,0.543308,0.825,0.975,0.643519,0.8125,0.975
81,0.742374,0.745833,0.461035,0.875,0.975,0.517286,0.875,0.975
82,0.681643,0.766667,0.417709,0.9,0.975,0.490224,0.9,0.975
83,0.569828,0.804167,0.488687,0.85,0.975,0.570816,0.9,0.975
84,0.623147,0.770833,0.476067,0.9125,0.975,0.609821,0.8625,0.9875
85,0.611671,0.8,0.43615,0.8875,0.975,0.52236,0.8875,0.975
86,0.737057,0.7375,0.428505,0.9,0.975,0.500877,0.9,0.975
87,0.597728,0.779167,0.45619,0.85,0.975,0.555725,0.9,0.975
88,0.610485,0.808333,0.498761,0.8125,0.975,0.569295,0.9,0.975
89,0.687163,0.7875,0.494798,0.875,0.975,0.513208,0.8875,0.975
90,0.55682,0.804167,0.529198,0.825,0.975,0.531664,0.85,0.975
91,0.572973,0.829167,0.529618,0.85,0.975,0.530987,0.875,1.0
92,0.534339,0.8125,0.450986,0.875,0.975,0.545065,0.8625,0.9875
93,0.627958,0.791667,0.411615,0.8625,0.975,0.60856,0.825,0.975
94,0.650678,0.8,0.333642,0.925,0.975,0.605032,0.8625,0.975
95,0.603668,0.783333,0.382076,0.8875,0.975,0.617532,0.8375,0.9875
96,0.61645,0.766667,0.338644,0.9,0.9875,0.536463,0.8625,0.975
97,0.634347,0.775,0.359395,0.9,0.975,0.511133,0.9,0.9875
98,0.645067,0.791667,0.414795,0.875,0.975,0.517704,0.9,0.9875
99,0.600225,0.804167,0.512896,0.7875,0.975,0.503344,0.875,0.9875
100,0.610662,0.775,0.432726,0.85,0.975,0.499892,0.8875,1.0
