epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.69139,0.029167,3.688808,0.0125,0.15,3.688633,0.025,0.1375
2,3.691019,0.029167,3.688289,0.025,0.15,3.688072,0.025,0.1625
3,3.686826,0.025,3.687522,0.025,0.1875,3.687312,0.025,0.15
4,3.687311,0.029167,3.686686,0.025,0.175,3.68647,0.0125,0.175
5,3.686939,0.029167,3.685893,0.025,0.1625,3.685557,0.025,0.1875
6,3.682488,0.025,3.685062,0.025,0.1875,3.684659,0.0125,0.1875
7,3.684409,0.041667,3.684127,0.0375,0.2,3.683678,0.025,0.175
8,3.682424,0.041667,3.682956,0.0375,0.225,3.682509,0.025,0.1875
9,3.68168,0.041667,3.681495,0.0375,0.225,3.681116,0.025,0.1875
10,3.685749,0.033333,3.679962,0.0375,0.225,3.679652,0.025,0.2
11,3.677214,0.025,3.678246,0.0625,0.2375,3.678045,0.025,0.2
12,3.677199,0.041667,3.676252,0.0625,0.2125,3.676263,0.0625,0.175
13,3.671826,0.05,3.674071,0.1125,0.2375,3.674229,0.0625,0.2
14,3.675447,0.045833,3.671462,0.075,0.2625,3.671693,0.0625,0.175
15,3.672942,0.066667,3.668285,0.0625,0.2375,3.66871,0.05,0.2
16,3.664749,0.058333,3.66438,0.0625,0.2,3.664991,0.05,0.175
17,3.66016,0.058333,3.659738,0.0875,0.225,3.660497,0.05,0.175
18,3.658382,0.041667,3.653864,0.075,0.225,3.654775,0.0625,0.175
19,3.646567,0.070833,3.646276,0.0875,0.225,3.647669,0.0625,0.175
20,3.646669,0.05,3.637258,0.0875,0.1875,3.639062,0.075,0.1875
21,3.63556,0.070833,3.626324,0.0875,0.2,3.628397,0.075,0.1875
22,3.618816,0.0875,3.611976,0.0625,0.175,3.614263,0.05,0.1875
23,3.604524,0.058333,3.59335,0.075,0.175,3.596545,0.0625,0.175
24,3.586767,0.054167,3.569176,0.0875,0.2375,3.573844,0.075,0.2125
25,3.564725,0.079167,3.537312,0.0875,0.2625,3.543845,0.0875,0.2625
26,3.533733,0.079167,3.495534,0.0875,0.325,3.503847,0.0875,0.2875
27,3.499438,0.083333,3.439291,0.0875,0.375,3.449594,0.0875,0.3
28,3.420079,0.1125,3.357913,0.1125,0.475,3.369645,0.0875,0.4375
29,3.348659,0.1125,3.245032,0.15,0.5875,3.260415,0.2125,0.575
30,3.248287,0.158333,3.104069,0.1875,0.5625,3.123317,0.2375,0.6
31,3.094755,0.1875,2.919638,0.2125,0.6125,2.933485,0.2125,0.625
32,2.964549,0.179167,2.690926,0.275,0.7125,2.696271,0.325,0.75
33,2.749925,0.2125,2.447667,0.3375,0.7625,2.45008,0.425,0.8
34,2.646662,0.233333,2.287138,0.3,0.7875,2.311951,0.3,0.8
35,2.576984,0.2375,2.15415,0.35,0.7875,2.175071,0.3875,0.7625
36,2.379982,0.308333,2.187865,0.2875,0.7625,2.142734,0.35,0.75
37,2.329413,0.275,2.026694,0.4125,0.825,2.032706,0.3375,0.8625
38,2.195908,0.308333,1.987844,0.3125,0.85,1.990015,0.375,0.8125
39,2.128311,0.341667,1.872721,0.4625,0.8,1.827349,0.4625,0.8625
40,1.955027,0.3625,1.744538,0.4625,0.8625,1.692815,0.5,0.875
41,1.948067,0.391667,1.680753,0.5,0.825,1.616262,0.5125,0.9
42,1.745701,0.470833,1.683169,0.525,0.85,1.550608,0.5375,0.875
43,1.823002,0.4375,1.569677,0.575,0.8875,1.519579,0.5875,0.875
44,1.714147,0.445833,1.672301,0.45,0.875,1.619008,0.4875,0.8625
45,1.711686,0.416667,1.630959,0.4875,0.8625,1.527076,0.55,0.875
46,1.705671,0.383333,1.472474,0.5375,0.9,1.539885,0.4875,0.925
47,1.62386,0.441667,1.487908,0.5,0.9125,1.444428,0.525,0.9125
48,1.746232,0.4125,1.4527,0.575,0.925,1.348929,0.625,0.9375
49,1.469285,0.525,1.421118,0.525,0.925,1.462317,0.55,0.8875
50,1.542105,0.466667,1.39959,0.5125,0.9125,1.326658,0.625,0.8875
51,1.453135,0.516667,1.298035,0.575,0.925,1.323189,0.625,0.9125
52,1.363245,0.583333,1.245517,0.55,0.925,1.225606,0.625,0.925
53,1.465322,0.495833,1.313351,0.55,0.9,1.204815,0.675,0.9125
54,1.343747,0.558333,1.358166,0.5875,0.8625,1.272075,0.6375,0.9375
55,1.312913,0.554167,1.385011,0.5,0.9125,1.31332,0.55,0.925
56,1.365528,0.516667,1.173758,0.6125,0.9375,1.158137,0.65,0.95
57,1.35541,0.525,1.202574,0.6375,0.9,1.177108,0.65,0.925
58,1.321068,0.541667,1.147006,0.6375,0.9,1.090701,0.65,0.9625
59,1.359108,0.545833,1.238667,0.5125,0.9375,1.153822,0.65,0.95
60,1.364509,0.5375,1.193959,0.65,0.9375,1.177866,0.6625,0.9375
61,1.434247,0.545833,1.083243,0.7,0.95,1.124777,0.65,0.95
62,1.183879,0.604167,1.149694,0.65,0.9375,1.139146,0.6125,0.95
63,1.130523,0.6125,1.089189,0.6625,0.95,1.043734,0.7,0.975
64,1.171417,0.6375,1.189975,0.6,0.95,1.06233,0.6375,0.9625
65,1.32032,0.575,1.05514,0.625,0.95,0.952725,0.7125,0.9625
66,1.21697,0.591667,1.11307,0.7125,0.9125,1.1294,0.675,0.9375
67,1.213615,0.6,1.035667,0.7625,0.9375,1.085291,0.65,0.9625
68,1.0723,0.65,0.985463,0.6875,0.9375,1.003528,0.7,0.975
69,0.994933,0.641667,0.947867,0.7125,0.9375,0.982125,0.7375,0.975
70,1.108921,0.608333,1.059696,0.7125,0.925,1.082014,0.7125,0.9625
71,1.170565,0.591667,0.998094,0.7,0.925,1.009673,0.725,0.9625
72,1.002708,0.670833,1.098273,0.5875,0.9375,1.076462,0.6875,0.9625
73,1.113827,0.608333,1.043175,0.6625,0.9,0.962157,0.7875,0.9875
74,0.941278,0.704167,1.005414,0.6375,0.9125,0.866612,0.7625,0.9625
75,1.018941,0.641667,0.862852,0.7375,0.925,0.836767,0.7375,0.975
76,0.885838,0.6875,0.852343,0.7,0.9625,0.889174,0.7,0.9875
77,0.991601,0.6625,0.949088,0.7125,0.925,0.897367,0.7375,0.9875
78,0.919788,0.658333,0.969098,0.7125,0.9375,0.904346,0.725,0.975
79,0.893454,0.708333,0.897269,0.7125,0.975,0.967724,0.6625,0.975
80,0.96896,0.670833,0.852152,0.7125,0.9375,0.857711,0.7375,0.9625
81,1.027764,0.691667,0.809434,0.775,0.9375,0.834727,0.7375,0.975
82,0.897828,0.6875,0.793626,0.7875,0.9625,0.831694,0.7125,1.0
83,0.862009,0.683333,0.847761,0.7625,0.9625,0.877546,0.675,1.0
84,0.973948,0.6625,0.805863,0.7625,0.9625,0.812018,0.725,0.9875
85,0.861506,0.675,0.802385,0.775,0.9625,0.823164,0.7375,0.9875
86,0.961409,0.666667,0.787912,0.7625,0.975,0.887025,0.725,1.0
87,0.957435,0.679167,0.814462,0.7625,0.975,0.921447,0.725,0.975
88,0.94222,0.670833,0.770532,0.7375,0.9875,0.85563,0.7125,0.975
89,0.920532,0.679167,0.86733,0.675,0.9625,0.923598,0.7125,0.9875
90,0.937842,0.679167,0.842667,0.7125,0.95,0.903503,0.7,0.9875
91,0.792074,0.741667,0.805473,0.7375,0.9625,0.871621,0.7375,0.975
92,0.859262,0.704167,0.71077,0.725,0.975,0.824674,0.7875,0.9875
93,0.943566,0.658333,0.703216,0.75,0.9875,0.850833,0.7375,1.0
