epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
70,0.952601,0.683333,0.991492,0.7375,0.925,1.013557,0.7,0.95
71,0.892066,0.6875,1.067987,0.6625,0.9375,1.154862,0.6625,0.925
72,1.176149,0.591667,1.027284,0.7,0.9375,1.120283,0.6875,0.9375
73,0.952596,0.679167,0.924028,0.7625,0.9375,0.962699,0.7,0.95
74,1.038421,0.629167,0.961341,0.7,0.9375,0.936664,0.7125,0.95
75,1.03204,0.641667,0.996694,0.65,0.9625,1.131074,0.6875,0.9375
76,0.996828,0.658333,0.976725,0.675,0.9625,1.024952,0.7125,0.9625
77,0.920227,0.658333,0.907124,0.775,0.95,0.965692,0.7,0.9625
78,0.831957,0.716667,0.913596,0.725,0.95,0.951624,0.7,0.9625
79,0.809221,0.725,0.88497,0.7125,0.9625,0.929675,0.7375,0.95
80,0.887664,0.704167,0.943917,0.7,0.9625,0.978798,0.7125,0.95
81,0.841371,0.6875,0.859876,0.775,0.9625,0.953108,0.6875,0.95
82,0.845644,0.720833,0.904665,0.75,0.95,0.971395,0.6875,0.9625
83,0.868274,0.7,0.830489,0.75,0.95,0.953828,0.7125,0.9625
84,0.91106,0.704167,0.907587,0.6875,0.975,1.136282,0.6625,0.9625
85,0.879807,0.708333,0.900972,0.6875,0.95,1.072881,0.7,0.95
86,0.915039,0.666667,0.966291,0.75,0.95,1.075385,0.7,0.9625
87,0.880111,0.679167,0.883299,0.825,0.95,0.945005,0.7125,0.975
88,0.861218,0.7125,0.888732,0.7875,0.9625,0.906203,0.7375,0.975
89,0.853965,0.725,0.881914,0.8125,0.9625,0.968914,0.725,0.975
90,0.867599,0.7,0.818973,0.7875,0.9625,0.907004,0.75,0.975
91,0.809151,0.733333,0.877182,0.75,0.9625,0.8879,0.7375,0.975
92,0.825189,0.704167,0.799631,0.75,0.9625,0.860516,0.775,0.975
93,0.838816,0.716667,0.742997,0.7875,0.9625,0.828064,0.775,0.975
94,0.744592,0.741667,0.764391,0.8,0.9625,0.872023,0.725,0.9625
95,0.666691,0.7625,0.801979,0.825,0.9625,0.961469,0.7375,0.95
96,0.804643,0.741667,0.870581,0.8,0.9625,0.986713,0.725,0.9625
97,0.855573,0.6875,0.893578,0.75,0.9625,1.018853,0.725,0.9625
98,0.673285,0.779167,0.829228,0.7875,0.975,0.969976,0.7375,0.975
99,0.76972,0.729167,0.81881,0.775,0.9625,0.93319,0.7875,0.9875
100,0.70692,0.75,0.715917,0.825,0.9625,0.83012,0.8125,0.975
