epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
84,0.654632,0.766667,0.515905,0.8375,0.975,0.855703,0.8,0.9625
85,0.608188,0.804167,0.44634,0.875,0.9875,0.683327,0.8375,0.975
86,0.60265,0.779167,0.412535,0.875,0.9875,0.59687,0.8625,0.95
87,0.528242,0.833333,0.436255,0.8625,0.9875,0.57234,0.875,0.9625
88,0.641082,0.75,0.553631,0.8,0.9875,0.661092,0.8125,0.975
89,0.535514,0.8125,0.500117,0.8375,0.9875,0.677824,0.875,0.9625
90,0.718615,0.745833,0.542144,0.825,0.9625,0.6504,0.85,0.9625
91,0.605459,0.791667,0.562115,0.8375,0.9625,0.546394,0.875,0.975
92,0.804868,0.729167,0.490657,0.8,0.975,0.559371,0.8625,0.9875
93,0.547157,0.808333,0.515235,0.85,0.975,0.62341,0.8875,0.9875
94,0.578599,0.841667,0.587917,0.8375,0.9625,0.729587,0.8625,0.975
95,0.649827,0.7875,0.536933,0.825,0.9875,0.735304,0.85,0.975
96,0.586616,0.816667,0.529166,0.85,0.9875,0.733423,0.8625,0.975
97,0.581638,0.804167,0.511127,0.8625,0.9875,0.80053,0.8,0.9875
98,0.517124,0.820833,0.4859,0.85,0.975,0.758896,0.85,0.9625
99,0.547058,0.833333,0.446485,0.85,0.975,0.689076,0.8625,0.975
100,0.585153,0.791667,0.439084,0.8875,0.975,0.59665,0.875,1.0
