epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
1,3.68972,0.020833,3.688568,0.025,0.125,3.688287,0.0375,0.1375
2,3.689485,0.0375,3.688051,0.025,0.125,3.687815,0.0375,0.1375
3,3.686746,0.033333,3.68734,0.025,0.1375,3.68719,0.0375,0.15
4,3.686777,0.016667,3.686513,0.0375,0.15,3.686444,0.0375,0.1625
5,3.686522,0.041667,3.685633,0.05,0.15,3.685563,0.0375,0.2
6,3.683841,0.041667,3.684668,0.05,0.175,3.684575,0.0375,0.2125
7,3.684664,0.020833,3.683641,0.0625,0.1875,3.683537,0.05,0.2125
8,3.682515,0.045833,3.682516,0.075,0.2,3.682381,0.05,0.225
9,3.681846,0.05,3.681202,0.075,0.175,3.681062,0.0625,0.2
10,3.682893,0.0375,3.679787,0.0875,0.2,3.679651,0.075,0.1875
11,3.678587,0.05,3.67819,0.0875,0.2125,3.67803,0.075,0.2125
12,3.676843,0.041667,3.676292,0.0625,0.2,3.676167,0.05,0.225
13,3.675188,0.058333,3.674115,0.075,0.2125,3.674028,0.0625,0.2125
14,3.674453,0.041667,3.671561,0.0875,0.225,3.671524,0.075,0.1875
15,3.670331,0.0625,3.6685,0.075,0.2125,3.668517,0.075,0.2125
16,3.666939,0.0625,3.66468,0.0875,0.2125,3.664731,0.075,0.225
17,3.662131,0.054167,3.66008,0.1,0.225,3.660195,0.0875,0.225
18,3.656548,0.05,3.654254,0.1,0.2625,3.654539,0.0875,0.225
19,3.650639,0.058333,3.646936,0.1,0.25,3.647332,0.0875,0.2375
20,3.643473,0.041667,3.637912,0.1,0.25,3.638276,0.0875,0.225
21,3.6351,0.066667,3.626474,0.1,0.2625,3.626925,0.0875,0.2
22,3.616573,0.083333,3.611125,0.1,0.2375,3.611698,0.0875,0.2
23,3.610273,0.05,3.591085,0.1,0.2375,3.591938,0.0875,0.2125
24,3.582894,0.0625,3.565741,0.1,0.225,3.566958,0.0875,0.225
25,3.558202,0.066667,3.532611,0.1,0.225,3.534474,0.0875,0.225
26,3.523702,0.0875,3.489723,0.1125,0.225,3.492012,0.0875,0.2125
27,3.483405,0.0875,3.433246,0.1125,0.2375,3.436796,0.125,0.2375
28,3.417692,0.1,3.355047,0.1125,0.3375,3.360221,0.125,0.3375
29,3.36788,0.070833,3.250261,0.1375,0.4875,3.255085,0.1375,0.5
30,3.246688,0.141667,3.113575,0.175,0.525,3.117438,0.1875,0.575
31,3.144426,0.15,2.938853,0.1875,0.6375,2.938204,0.2375,0.6625
32,2.99193,0.170833,2.724529,0.2375,0.625,2.718517,0.35,0.7
33,2.764551,0.254167,2.4785,0.275,0.6875,2.454038,0.3875,0.725
34,2.564933,0.225,2.239942,0.375,0.75,2.177678,0.4875,0.8125
35,2.457512,0.275,2.000439,0.425,0.85,1.946253,0.475,0.825
36,2.20914,0.308333,1.857504,0.475,0.8625,1.758947,0.525,0.8625
37,2.160398,0.329167,1.701526,0.55,0.8625,1.626892,0.55,0.875
38,1.92559,0.3375,1.643783,0.525,0.85,1.59971,0.55,0.8875
39,1.802161,0.4375,1.557382,0.4875,0.8625,1.507175,0.5375,0.9125
40,1.666289,0.475,1.499544,0.55,0.9,1.459755,0.5625,0.9125
41,1.666722,0.5125,1.325763,0.5875,0.925,1.247655,0.6625,0.9375
42,1.433445,0.520833,1.335333,0.6375,0.925,1.282975,0.625,0.95
43,1.40427,0.541667,1.272372,0.6625,0.9375,1.190664,0.65,0.9375
44,1.29755,0.566667,1.381535,0.525,0.9625,1.176769,0.65,0.9125
45,1.431727,0.508333,1.152627,0.6,0.9,1.150788,0.6625,0.9375
46,1.293235,0.566667,1.12465,0.675,0.9,1.105344,0.65,0.95
47,1.255043,0.6,1.027249,0.7,0.9125,0.974012,0.7625,0.95
48,1.224204,0.629167,0.882142,0.7875,0.95,0.839239,0.75,0.95
49,1.16132,0.591667,0.869094,0.7625,0.95,0.92912,0.7375,0.9375
50,1.081289,0.65,0.889855,0.775,0.975,0.932194,0.7625,0.9625
51,1.076864,0.641667,0.986031,0.6625,0.95,0.99578,0.6625,0.975
52,0.990617,0.6375,0.915683,0.775,0.9625,0.876988,0.7625,0.975
53,0.948089,0.695833,0.795217,0.8,0.975,0.753911,0.7875,0.975
54,0.782804,0.741667,0.861178,0.6875,0.9375,0.775857,0.775,0.9875
55,0.978889,0.666667,0.742426,0.7875,0.95,0.654616,0.7875,0.975
56,0.860727,0.7125,0.75175,0.7375,0.9625,0.637731,0.7875,0.975
57,0.861625,0.695833,0.701989,0.7875,0.9625,0.720219,0.8375,0.9625
58,0.821294,0.720833,0.840915,0.7625,0.975,0.921792,0.7625,0.975
59,0.850241,0.725,0.803759,0.775,0.9625,0.861402,0.7875,0.9625
60,0.965442,0.7,0.797716,0.7625,0.9625,0.855043,0.8,0.9625
61,0.860464,0.7125,0.757767,0.8125,0.975,0.759804,0.7875,0.95
62,0.79705,0.716667,0.804456,0.75,0.975,0.726075,0.7875,0.9625
63,0.816511,0.708333,0.854715,0.675,0.9625,0.784156,0.7875,0.975
64,0.818941,0.758333,0.754506,0.775,0.975,0.766,0.85,0.9625
65,0.754144,0.729167,0.660231,0.775,0.9875,0.713559,0.8125,0.975
66,0.757485,0.7125,0.655832,0.7875,0.9875,0.678962,0.85,0.975
67,0.680649,0.770833,0.6385,0.7875,0.975,0.646914,0.8625,0.975
68,0.601731,0.795833,0.55868,0.8375,0.975,0.627705,0.75,0.975
69,0.577186,0.8125,0.678343,0.75,0.9875,0.783603,0.75,0.9625
70,0.762026,0.75,0.623894,0.7875,0.9875,0.695341,0.8125,0.9625
71,0.698003,0.7625,0.656544,0.8375,0.9625,0.634266,0.8375,0.975
72,0.768141,0.75,0.643171,0.7875,0.975,0.656686,0.7875,0.975
73,0.698912,0.745833,0.652659,0.7875,0.9875,0.703034,0.8375,0.9625
74,0.703991,0.741667,0.636444,0.775,0.9875,0.704274,0.85,0.9625
75,0.689141,0.741667,0.707322,0.7625,0.975,0.814327,0.8125,0.9625
76,0.69545,0.7625,0.640892,0.75,0.975,0.834651,0.825,0.975
77,0.678694,0.7875,0.530639,0.8,0.9875,0.733143,0.8625,0.9625
78,0.780121,0.716667,0.610636,0.8,0.975,0.777994,0.8375,0.9625
79,0.710091,0.783333,0.553333,0.8625,0.975,0.779859,0.8,0.95
80,0.737055,0.758333,0.611147,0.85,0.9625,0.7543,0.8,0.9625
81,0.811601,0.683333,0.57002,0.825,0.975,0.771613,0.8,0.9625
82,0.654093,0.770833,0.574852,0.8,0.975,0.782544,0.8125,0.975
83,0.834065,0.7375,0.502734,0.85,0.975,0.687444,0.8375,0.975
84,0.669354,0.7625,0.5432,0.8125,0.975,0.802256,0.8375,0.9625
