epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
47,2.003552,0.391667,1.796223,0.475,0.875,1.836658,0.4875,0.8125
48,2.099971,0.329167,1.827114,0.4125,0.8375,1.813806,0.4625,0.875
49,2.049591,0.354167,1.77601,0.475,0.85,1.80117,0.55,0.8125
50,1.825736,0.420833,1.670872,0.5,0.875,1.698054,0.5125,0.8625
51,1.752986,0.420833,1.623724,0.475,0.8875,1.60716,0.5375,0.8875
52,1.712467,0.454167,1.598481,0.4625,0.9375,1.554366,0.55,0.9
53,1.723814,0.441667,1.509261,0.55,0.9125,1.49967,0.575,0.925
54,1.574962,0.5,1.455858,0.55,0.875,1.412417,0.5625,0.925
55,1.506725,0.479167,1.426225,0.55,0.9125,1.402136,0.5875,0.9125
56,1.525164,0.475,1.345221,0.6,0.925,1.310655,0.6625,0.925
57,1.453507,0.516667,1.446135,0.55,0.9125,1.48407,0.55,0.9
58,1.422182,0.554167,1.345501,0.575,0.9125,1.374635,0.5625,0.925
59,1.511199,0.504167,1.390419,0.5375,0.9,1.463552,0.4875,0.9125
60,1.393168,0.533333,1.378208,0.575,0.9125,1.404675,0.525,0.925
61,1.367265,0.541667,1.347327,0.575,0.9375,1.32114,0.575,0.95
62,1.434329,0.470833,1.403857,0.575,0.8875,1.336601,0.6,0.9375
63,1.262565,0.608333,1.30475,0.6125,0.8625,1.269239,0.65,0.95
64,1.311467,0.570833,1.342664,0.55,0.875,1.214611,0.7,0.95
65,1.176608,0.6125,1.326549,0.6375,0.8875,1.203098,0.6375,0.95
66,1.223169,0.591667,1.430303,0.625,0.8875,1.275551,0.525,0.925
67,1.356978,0.566667,1.315314,0.5625,0.8875,1.15054,0.575,0.95
68,1.108847,0.6,1.259841,0.575,0.9125,1.191412,0.65,0.9375
69,1.041108,0.654167,1.242952,0.55,0.925,1.226471,0.575,0.9375
70,0.990698,0.65,1.211292,0.6125,0.925,1.1812,0.6375,0.95
71,1.174327,0.620833,1.221213,0.6,0.8875,1.18064,0.625,0.95
72,1.104982,0.616667,1.295191,0.575,0.9,1.180755,0.6,0.9375
73,1.05413,0.666667,1.319652,0.5875,0.8875,1.089866,0.6625,0.9625
74,0.970584,0.658333,1.151161,0.6125,0.9,1.057357,0.7,0.95
75,1.071942,0.633333,1.18185,0.65,0.9,1.211296,0.625,0.925
76,1.00036,0.625,1.142131,0.625,0.9,1.081012,0.625,0.9625
77,0.926212,0.7,1.200542,0.575,0.9,1.095999,0.6,0.95
78,0.937039,0.654167,1.209466,0.6125,0.9,1.04665,0.6375,0.9375
79,0.902094,0.691667,1.330759,0.5625,0.8875,1.1184,0.675,0.9125
80,0.824681,0.7375,1.211691,0.6,0.925,1.011978,0.6625,0.9375
81,0.995542,0.658333,1.173306,0.6125,0.925,1.052048,0.6375,0.95
82,0.805473,0.745833,1.227404,0.65,0.9125,1.095363,0.6375,0.9625
83,0.952404,0.679167,1.240575,0.6,0.925,1.064981,0.65,0.9375
84,0.923669,0.670833,1.163205,0.6375,0.925,1.006293,0.65,0.95
85,0.868329,0.729167,1.17756,0.625,0.8875,0.996571,0.7,0.925
86,0.91689,0.679167,1.164914,0.65,0.8875,0.903779,0.7125,0.95
87,0.817494,0.695833,1.156205,0.6875,0.9,1.037946,0.6375,0.9375
88,0.883543,0.716667,1.055116,0.6625,0.925,1.010137,0.6875,0.95
89,0.7737,0.708333,1.110144,0.6625,0.95,1.035426,0.6875,0.9625
90,0.886302,0.716667,1.123919,0.6625,0.9375,1.047655,0.675,0.95
91,0.878691,0.7125,1.252626,0.65,0.9125,1.071047,0.6125,0.9875
92,0.790352,0.754167,1.131985,0.7,0.9,1.053805,0.6375,0.9625
93,0.82938,0.729167,1.088954,0.6625,0.9125,0.998513,0.6625,0.95
94,0.672225,0.766667,1.160322,0.625,0.9375,1.033154,0.6625,0.9625
95,0.915459,0.7125,1.096377,0.6625,0.95,1.024504,0.6375,0.95
96,0.924259,0.679167,1.12794,0.65,0.9375,1.053216,0.6125,0.95
97,0.918115,0.6375,1.147135,0.6625,0.875,1.014616,0.6875,0.9625
98,0.878518,0.679167,1.195057,0.675,0.8875,1.029065,0.7,0.975
99,0.9479,0.675,1.087174,0.675,0.925,1.004473,0.7,0.9375
100,0.962554,0.666667,1.090271,0.65,0.9375,0.940474,0.725,0.975
