epoch,train_loss,train_acc,val_loss,val_acc,val_top5_acc,test_loss,test_acc,test_top5_acc
82,3.683146,0.033333,3.689308,0.025,0.125,3.689273,0.025,0.125
83,3.683315,0.033333,3.689332,0.025,0.1125,3.689278,0.025,0.125
84,3.683048,0.041667,3.689315,0.025,0.1125,3.689295,0.025,0.125
85,3.683086,0.029167,3.689283,0.025,0.125,3.68925,0.025,0.125
86,3.686937,0.016667,3.689264,0.025,0.1375,3.689223,0.025,0.1375
87,3.68621,0.020833,3.689266,0.025,0.125,3.689217,0.025,0.1125
88,3.683259,0.045833,3.689336,0.025,0.1,3.689208,0.025,0.1125
89,3.688537,0.0375,3.689397,0.025,0.1125,3.689188,0.025,0.1375
90,3.683965,0.054167,3.689405,0.025,0.1125,3.689206,0.025,0.1125
91,3.685693,0.041667,3.689381,0.025,0.125,3.689223,0.025,0.125
92,3.686708,0.033333,3.68937,0.025,0.1125,3.689236,0.025,0.125
93,3.684622,0.029167,3.689383,0.05,0.1,3.689235,0.0125,0.1375
94,3.687559,0.033333,3.689359,0.025,0.125,3.689279,0.025,0.125
95,3.682174,0.045833,3.689322,0.025,0.125,3.68925,0.025,0.125
96,3.686841,0.020833,3.689303,0.025,0.125,3.689204,0.025,0.125
97,3.684268,0.025,3.689276,0.025,0.1125,3.689175,0.025,0.125
98,3.681539,0.041667,3.689142,0.025,0.125,3.689134,0.025,0.1375
99,3.682999,0.0375,3.689071,0.025,0.125,3.689101,0.025,0.1375
100,3.684279,0.033333,3.689081,0.0375,0.125,3.689172,0.025,0.125
